MSBG01,MSBG04,MSBG06D,MSBG06H,MSBG07A,MSBG07B,MSBG09,MSBG10D,MSBG10E,MSBG12A,MSBM16A,MSBM18H,MSBM19A,MSBM19C,MSBM19E,MSBM20A,MSBM20C,MSBM20D,MSBM20F,MSBM20H,MSBM20J,MSBM20K,MSBM20L,MSBM21F,MSBM21H,Target
1.73406858,4.73406858,1,1.73406858,4.468137159,3,4,1.73406858,2,1,2,1.26593142,2,1,1.26593142,2,3.26593142,3,3.26593142,2.73406858,3.73406858,3.26593142,3,3.26593142,1,YES
1,2.187206757,1,1,5,3,4.374413514,1.812793243,2,1,1.812793243,1.187206757,1.812793243,1,1.812793243,3.187206757,1,4,1,2.187206757,3.187206757,1.812793243,3.187206757,1,2.812793243,YES
1,2.817341108,1,1,5.182658892,3.365317783,5.817341108,1,2,1,1,2,1.182658892,1.182658892,1.182658892,4,1,4,1,3.182658892,4,1.182658892,4,1,2,YES
1,2.885647393,1,1,5.828471089,2,6,1.942823696,2,2,2,1,1,2,2,1,3.885647393,1.114352607,2.942823696,1.114352607,3.942823696,1,3.942823696,1.057176304,1.057176304,YES
1.447251388,3.894502776,1,1,5.552748612,2.447251388,5.552748612,1.552748612,2,1.552748612,1.552748612,1,1,2,2,1,3.105497224,1.447251388,3.447251388,1.447251388,3.552748612,1.447251388,3.552748612,2.341754164,1,YES
1,3.997986126,1,1.501006937,1,2.501006937,4.501006937,1.498993063,2,2,2,1,2,1.501006937,1.501006937,2,2,3,2.498993063,3.498993063,3.498993063,2.498993063,3.498993063,3.501006937,2.997986126,YES
1,3,1.749606846,1.250393154,1.749606846,3,4.250393154,1.749606846,2,1.250393154,1.250393154,1,2,2,2,2,2,3,2.749606846,2.250393154,3,2,3,3.250393154,2,YES
1,3.260545083,1,1.739454917,2.260545083,3,5.260545083,1.739454917,2,1.739454917,1.739454917,1.260545083,1,1,1,1.260545083,2,2,3.260545083,1.260545083,1.260545083,4,1.260545083,4,1.739454917,YES
1,2.551756425,1,1.775878213,2.224121787,3,5,2,2,1.775878213,1.775878213,1,1,1,1,1,2.224121787,2.224121787,3,1,1.448243575,3.775878213,1.224121787,3.775878213,2.224121787,YES
1.205785619,3,1,2,6.794214381,8.588428762,5.794214381,1.205785619,2,1,2,2.205785619,1.794214381,1.205785619,2,2.411571238,1.794214381,3,1.794214381,3,3.205785619,1.794214381,3.205785619,2.794214381,1.205785619,YES
1.171319616,3.342639231,1,1.828680384,6.828680384,8.486041153,6,1,2,1,2,2.342639231,1.828680384,1,2,2,1.828680384,3.171319616,1.828680384,2.828680384,3,2,3,2.657360769,1,YES
1.315963884,1.315963884,1.315963884,1.315963884,4.052108349,2.684036116,5,1.315963884,2,1.684036116,1.684036116,2.315963884,1,2,2,2,2,3,2.684036116,2.315963884,2,4,2,4,1.631927767,YES
2,1.702088068,2,2,1.702088068,2,4.702088068,2,1.702088068,1.297911932,1.297911932,2.404176136,1.297911932,1.702088068,2,2.297911932,2.297911932,3,2.297911932,2.702088068,2,3.702088068,2,3.702088068,2.702088068,YES
1,3,1,1.10975013,4.780499739,5.219500261,5,1,2,1,1,1,1,1,1,1.10975013,1.10975013,3.10975013,3.10975013,1,1.89024987,3,1.89024987,2.780499739,1,YES
1,3,1,1.144795609,4.710408782,5.289591218,5,1,2,1,1,1,1,1,1,1.144795609,1.144795609,3.144795609,3.144795609,1,1.855204391,3,1.855204391,2.710408782,1,YES
1,3,1.967101363,1,3.065797273,2.032898637,5.934202727,1.032898637,2,1,2,1,2,2,2,2,2.967101363,1,3,1,3,3.967101363,3.967101363,3.967101363,1,YES
1,2.888383239,2,1.111616761,2.888383239,2,5.888383239,1,1.888383239,1.111616761,2,1.111616761,1.888383239,1.888383239,1.888383239,2.111616761,3,1.111616761,3.111616761,1.111616761,2.888383239,4,3.776766478,4,1,YES
2,4.690521665,1,1.309478335,7.61895667,6.928435005,5,2,1.309478335,1,1,1,1,1.309478335,1.309478335,1.690521665,2.309478335,2,3.309478335,1.690521665,1.309478335,3.309478335,2,3.690521665,1.61895667,YES
2,4.394570451,1,1.605429549,7.816288648,7.816288648,5.394570451,1.605429549,2,1,1.394570451,1,1,1.605429549,1.605429549,1.394570451,3.394570451,2,3.605429549,1,2,4,2,3.394570451,2.605429549,YES
1,2,1.953569127,1,1.092861747,1.092861747,4.953569127,1.953569127,1.953569127,1.953569127,1,1.953569127,1.953569127,1.953569127,1.953569127,3.953569127,2.046430873,3,1.046430873,2.046430873,3,2,2.046430873,2.953569127,1,YES
1,2,2,1.676216885,1,1.676216885,4.323783115,2,2,2,1.676216885,1.323783115,1.323783115,2,2,2.647566231,2,3,1.676216885,2,2.323783115,2.676216885,2,3,1,YES
1.113790702,3.772418595,1,1.113790702,6,5.886209298,6,1,2,2,2,1.113790702,1.113790702,2,2,2,2.886209298,3,2.113790702,2,2.113790702,2.886209298,2.227581405,3,1.113790702,YES
1.545708098,2,1,1.545708098,5.545708098,5.454291902,5.545708098,1.454291902,2,1.545708098,1.545708098,2,2,2,2,2,1.545708098,3.454291902,2.545708098,2,3,2,3.545708098,3,2,YES
1.241562536,3,1.758437464,1,1,1.483125071,5,2,1.758437464,2,1.241562536,2,1.758437464,1.758437464,1.758437464,1.758437464,2.241562536,2.758437464,3.241562536,1,1.758437464,3.241562536,1.758437464,4,1.241562536,YES
2,3,1,1.332091683,1.332091683,2.335816634,5,2,1,2,1.667908317,2,1,1,1.332091683,1,2.667908317,2.332091683,3.667908317,1.332091683,1,4,1.996275048,4,1.667908317,YES
1,1.457738909,1.771130546,2,2.228869454,3,6,1,2,2,2,1.771130546,1.771130546,1,1,2,3.771130546,2.771130546,3.771130546,1.771130546,3.771130546,3.771130546,3.771130546,3.771130546,1.228869454,YES
1.305843285,1.61168657,1.694156715,2,2.305843285,3.61168657,6,1,2,1.694156715,2,1.694156715,2,1,1,1.694156715,4,3,4,2.305843285,3.694156715,4,3.694156715,4,1,YES
1.301224083,2.301224083,1.698775917,1,5,5.09632775,4.301224083,2,2,1,2,1.301224083,1.301224083,2,2,2.698775917,2,4,2.301224083,2.698775917,4,2,4,2,2.301224083,YES
2,3,1,1.833004111,3.333991778,2.166995889,5.833004111,2,2,1.833004111,1.166995889,2.833004111,2,2,1.166995889,2,2.833004111,4,3.833004111,2.833004111,4,2,3.166995889,2.833004111,3,YES
1.447387946,2,1,2,2.552612054,1.447387946,4.447387946,1,2,2,2,1,2,1.447387946,2,2,2.552612054,2.447387946,3.447387946,1.552612054,1,3.552612054,2.105224109,3,1.894775891,YES
1,2.762315186,1.762315186,2,3,2.524630371,4,1.762315186,2,1.237684814,2,1,2,1,2,1.237684814,2.237684814,2,3,1.237684814,1,4,3,3.762315186,1,YES
2,1.458934851,1.770532575,2,1,1,6,1.770532575,1.229467425,2,2,1,1.770532575,1.770532575,1.770532575,1.229467425,3.229467425,3,3.541065149,1,1.229467425,4,2,3,1.229467425,YES
1.635235145,3.364764855,1,1.635235145,1,1.364764855,6,1,2,2,1.635235145,1,1.364764855,1.364764855,1.364764855,1.635235145,4,3,2.729529711,1,2,4,2.364764855,3.364764855,1.635235145,YES
1.759274343,1,1,1.759274343,4.518548686,9,4.481451314,2,2,1,2,2.759274343,1,1.759274343,2,1.240725657,3.759274343,2,1.759274343,1,2.240725657,2.759274343,1.759274343,3,1,YES
1.173925398,2.652149203,1,2,6.652149203,6.521776195,4.826074602,1.173925398,2,1,1.173925398,3,1.826074602,1.173925398,2,2.652149203,3.173925398,2.826074602,2.826074602,1.826074602,1.173925398,3,2.826074602,3.826074602,1.826074602,YES
1.500038264,3,1,2,6,3.999923471,5,2,2,1.500038264,1.499961736,2.499961736,2,1,1,2.500038264,2,3,3,2.000076529,3,3,2.500038264,3.499961736,2.000076529,YES
1.419366774,3,1,1.419366774,5.419366774,3,4.419366774,2,2,1.419366774,1,2,1.419366774,1,1.580633226,2.419366774,2,3,3,2.419366774,2.419366774,3,3,3,2.419366774,YES
1,4.474099718,1,1.262950141,6,6,4,1.737049859,2,1,1,1.737049859,1.737049859,2,2,2,3,3.262950141,3,2,3,3,2.737049859,3.737049859,1.262950141,YES
1,4.280472582,1,1.359763709,6.640236291,6.640236291,4.640236291,1.640236291,1.359763709,1,1,1,1,1.359763709,1.359763709,2,3,3.359763709,3,2,2.359763709,3,2.640236291,3.640236291,1.359763709,YES
2,3,1,2,6.110550801,7.073700534,4.963149733,1.963149733,2,1.036850267,2,3,1,2,2,3.926299466,1,3,1,2.963149733,3.963149733,1,3.963149733,2.036850267,2.073700534,YES
2,3,1,2,7.988102439,8.325401626,4.337299187,1.337299187,2,1.662700813,2,3,1,2,2,2.674598374,1,3,1,2.337299187,3.337299187,1,3.337299187,2.662700813,3.325401626,YES
2,3,1,1,5.086193215,3.17238643,4,2,1.086193215,1,1,1,1.086193215,1,1,2,1.086193215,3,3,2,2.913806785,2.086193215,2.086193215,2.086193215,2,YES
2,3,1,1,5.390990716,3.781981432,4,2,1.390990716,1,1,1,1.390990716,1,1,2,1.390990716,3,3,2,2.609009284,2.390990716,2.390990716,2.390990716,2,YES
1,2,1,1.03285096,4.93429808,6.098552879,4.96714904,2,2,1,1,1.96714904,1.96714904,1.96714904,1.96714904,2,1.03285096,3.96714904,2,2,3.03285096,2,3,3,2,YES
1,2,1,1.444557435,4.11088513,7.333672305,4.555442565,2,2,1,1,1.555442565,1.555442565,1.555442565,1.555442565,2,1.444557435,3.555442565,2,2,3.444557435,2,3,3,2,YES
1.370166738,2.740333476,1.370166738,1,3.740333476,3,4,1.370166738,1,1,1.370166738,1.740333476,1,1,1,2.629833262,3,3.370166738,1.629833262,3,2.629833262,2,2.629833262,2,1.370166738,YES
1.631761112,3.631761112,2,1.368238888,5,3,4.368238888,1.631761112,1.368238888,1,1.631761112,2.631761112,1.368238888,1.368238888,1,2.368238888,2.631761112,3.263522225,1.368238888,2.631761112,2,2.368238888,2.368238888,2,2,YES
1.250762391,2,1,1,6,6,4.749237609,2,2,1,1,1,1,1,1.250762391,2,2.250762391,3,3,2.749237609,2,2.749237609,2,1.749237609,2,YES
1,2,1,1,6,6.927113106,5.927113106,2,2,1,1.927113106,1.927113106,1,1,1,2,2,3,3,3,2.927113106,3,2.927113106,2.927113106,2,YES
1.212862346,2.638587038,1,1,6.787137654,6,6,1,2,1.787137654,1.212862346,3.212862346,1,1.787137654,2,2.787137654,2.574275308,4,1,2,3,1.212862346,3.787137654,1,1.787137654,YES
1.294243402,5,1,1.705756598,6.705756598,6,6,1,2,1,1.294243402,3.294243402,1,1,1.294243402,2.705756598,1.705756598,3.294243402,1.705756598,2,2.294243402,2.705756598,3,1.705756598,1,YES
1.662370968,3,1,1,4.324741937,5,4.337629032,1.662370968,1,1,1,1.337629032,1,1.662370968,1.662370968,2.662370968,1.675258063,3.662370968,3.337629032,2.662370968,2.662370968,2.337629032,2.662370968,3.337629032,1,YES
1.539828958,2.539828958,1,1,5,5.460171042,4.460171042,2,1.460171042,1,1,1.460171042,1.460171042,2,2,2.539828958,1,4,2.539828958,2.539828958,3,2,3,3,1.460171042,YES
1,4.432885782,1,1,6,5.810961927,5,1,2,1.810961927,1.810961927,2,1.189038073,2,2,4,1,4,1,2.378076145,4,1.189038073,3.189038073,1.810961927,2,YES
1,4.030014924,1,1,6,5.676671641,5,1,2,1.676671641,1.676671641,2,1.323328359,2,2,4,1,4,1,2.646656718,4,1.323328359,3.323328359,1.676671641,2,YES
2,3.562793094,1.562793094,2,4.311620717,6.437206906,4.437206906,2,2,1,1.437206906,2.437206906,1,2,1.437206906,4,1.562793094,3.562793094,1.562793094,3,2.874413811,2.125586189,3.437206906,2,2.562793094,YES
2,3.430951364,1.430951364,1.430951364,4.138097272,6,4.569048636,1.430951364,2,1,1.569048636,2,1.569048636,2,1.569048636,4,1.430951364,4,1.430951364,3.569048636,3.138097272,1.861902728,3.569048636,2,3.569048636,YES
1.008911773,1.008911773,1,1.008911773,1,1.008911773,4.008911773,1.008911773,2,2,2,3,1,1,1,3.991088227,1.991088227,3,1,3.982176454,4,1.991088227,4,1.991088227,3,YES
2,1.812332624,1,2,1.375334752,2.187667376,4.812332624,2,1.812332624,1.812332624,2,2.812332624,1,1,1,3,1,3.187667376,1.187667376,2.375334752,4,1.187667376,4,1.187667376,2.812332624,YES
1,3,1.399666531,1,2.600333469,2,5,1.600333469,2,1,1.399666531,1.600333469,2,1.399666531,1.399666531,1.600333469,2,3.399666531,1.399666531,4,3.399666531,1,2.799333062,3,1.600333469,YES
1,3,1.948193885,1,2.051806115,2,5,1.051806115,2,1,1.948193885,1.051806115,2,1.948193885,1.948193885,1.051806115,2,3.948193885,1.948193885,4,3.948193885,1,3.896387769,3,1.051806115,YES
1.786409172,1.213590828,2,2,3,1.786409172,5.572818344,2,2,1.213590828,1.213590828,2,1.786409172,1.786409172,1.786409172,1.213590828,3,2.786409172,3,1.427181656,1.213590828,3.786409172,2.213590828,3.786409172,1.427181656,YES
1.246972679,2.506054642,1.246972679,1.246972679,3,2.753027321,4.493945358,2,1.246972679,1,1.753027321,2,2,2,2,1,3.753027321,2.246972679,3.753027321,1,1,4,2,4,1,YES
2,2.962552456,1.481276228,1.518723772,2.481276228,9,4.037447544,1,2,1.518723772,2,1.518723772,2,2,2,2,1.518723772,3.481276228,2.518723772,2.037447544,2.518723772,2.481276228,3.481276228,2.481276228,2.962552456,YES
2,4.954287959,1.045712041,1.954287959,4.908575918,7.091424082,5.862863876,1.954287959,2,1,2,1,2,1.045712041,2,3.908575918,1.954287959,3.045712041,2.954287959,1.954287959,2,3,3.045712041,3.954287959,2.091424082,YES
2,1.597518499,1.402481501,2,3,2.195036998,4,2,1.402481501,2,2,2.597518499,1,2,2,2,2.195036998,3,3.402481501,2.597518499,1.402481501,3,2.402481501,3,1.597518499,YES
2,1.101624219,1,1.101624219,1.203248438,2.101624219,4,1.101624219,1.898375781,2,2,2.101624219,1.898375781,2,1.101624219,2.898375781,3,3,3,3,2.796751562,3,2.898375781,3,1.101624219,YES
2,2.693034343,2,1.306965657,9,9,3.693034343,2,1.306965657,1.306965657,1.306965657,2,2,1,1.693034343,3,2.306965657,3.693034343,3,2.693034343,2.306965657,3.693034343,2.693034343,3,3,YES
2,2.985725189,2,1.014274811,9,9,3.985725189,2,1.014274811,1.014274811,1.014274811,2,2,1,1.985725189,3,2.014274811,3.985725189,3,2.985725189,2.014274811,3.985725189,2.985725189,3,3,YES
1,1,2,1.642415337,1,1,4,1.357584663,2,2,1,1.357584663,1.357584663,1.642415337,2,2.642415337,3,2.357584663,3,2.642415337,2.642415337,3.357584663,2,3,2,YES
1,1,2,1.223189687,1,1,4,1.776810313,2,2,1,1.776810313,1.776810313,1.223189687,2,2.223189687,3,2.776810313,3,2.223189687,2.223189687,3.776810313,2,3,2,YES
1,1.230055718,2,1,2.769944282,2.230055718,5.230055718,2,2,1,1.769944282,4,1.230055718,2,2,4,1.460111435,4,1.690167153,3.309832847,4,1.769944282,3.539888565,1.769944282,3.309832847,YES
1.703324334,2,1.296675666,1.703324334,1.296675666,2.296675666,5.296675666,2,2,1.703324334,1.703324334,3.296675666,1.296675666,1.296675666,1.296675666,3.296675666,1.593351332,3.296675666,1.890026999,1.703324334,4,1,3.406648668,1,2.406648668,YES
1,2.357114505,1,1,3,3,5.642885495,1,2,1,1.178557253,2,1.178557253,1,1.178557253,2.821442747,4,3.821442747,3.178557253,2,3,3.178557253,3.821442747,2.357114505,1,YES
1,2,1,1,5.332094857,3,6,1,2,1,1.777364952,1.222635048,1.777364952,1.777364952,1.777364952,2.222635048,4,3.222635048,3,2,3,2.222635048,2.445270095,2,1,YES
1,3.027065967,1,2,3,3,6,1,2,2,1.972934033,1,1.027065967,1.027065967,1.027065967,1.972934033,3.027065967,2,2.972934033,1,2.945868066,3.027065967,2.972934033,2.945868066,1.972934033,YES
1,3.111649272,1,2,2.555824636,2.555824636,5.555824636,1.444175364,2,1.555824636,1.444175364,1.444175364,1.555824636,1.555824636,2,1,3.111649272,2,2,1,1,4,2,1.888350728,1,YES
1,3.582742628,1,1.417257372,2,1,5.582742628,1,2,1.417257372,1.417257372,1.417257372,2,1.417257372,2,1,3,3.165485255,3,1,4,2,3.165485255,2,1.417257372,YES
1,3.510232043,1,1.489767957,2,1,5.510232043,1,2,1.489767957,1.489767957,1.489767957,2,1.489767957,2,1,3,3.020464086,3,1,4,2,3.020464086,2,1.489767957,YES
1.909499311,5,1,1.090500689,6.090500689,6.090500689,4.090500689,2,1.090500689,1,1,2.909499311,2,1.090500689,2,4,1,4,1,3.909499311,3,1.181001379,3.909499311,1.181001379,2,YES
1.101119709,5,1,1.898880291,6,6.898880291,4,2,1.898880291,1,1,3,1.101119709,1.898880291,2,4,1,4,1,4,3.898880291,1,4,1.898880291,2,YES
1.994856757,5,1,2,3.010286486,3,5,2,2,2,1.005143243,1,1,1.005143243,1.005143243,1.005143243,1.994856757,2.994856757,2.005143243,2,1.994856757,3,3,3,1.994856757,YES
2,4.484714,1,2,3,3,5.515286,1.484714,2,2,1.515286,1.515286,1,1,1,1.515286,2,3,2.515286,2,2.515286,3.515286,3,3.515286,2,YES
2,1.508297956,2,2,9,9,3.491702044,2,2,2,2,2.491702044,2,1.491702044,1.491702044,2.508297956,3,3,3,2,3,3,2.491702044,3,2.508297956,YES
2,1.904490235,2,2,9,9,3.095509765,2,2,2,2,2.095509765,2,1.095509765,1.095509765,2.904490235,3,3,3,2,3,3,2.095509765,3,2.904490235,YES
1,3,2,2,3,3,4.940837684,1.529581158,2,1,2,2,1,1.470418842,2,3,1,3.529581158,2,2.529581158,3.529581158,2,3,2,1.529581158,YES
1.24739613,2.75260387,1.75260387,1.75260387,3,3,5.75260387,1.24739613,2,1,2,2,1.24739613,1.75260387,1.75260387,3.24739613,1,3.24739613,2,2.494792261,3,1.75260387,3.24739613,2,1.24739613,YES
1.332007294,5,1,1,7,7,4.667992706,1.332007294,2,1,2,1,1.332007294,2,2,3,1.667992706,2.667992706,1.667992706,3,2.667992706,2,3,2.332007294,2.667992706,YES
2,3.827486062,1,1.586256969,5.827486062,5.827486062,4,2,2,1,1.413743031,1,1.413743031,2,2,2.413743031,1,2.586256969,1,3,2.586256969,1.413743031,3.586256969,3,1.413743031,YES
2,2.348997781,1.348997781,2,2.348997781,3.697995561,4.348997781,2,1,1,1.651002219,1.697995561,1,1,2,1.348997781,1.651002219,3,4,2,3,2.348997781,3.348997781,2.348997781,3,YES
2,3,1.180979789,2,3,5,4.180979789,2,1.819020211,1,1,2.180979789,1,1,1.180979789,2,1.819020211,2.180979789,3.180979789,2,2.180979789,3,2.361959578,3,1.361959578,YES
1.774930555,2,1.225069445,1.774930555,3,3,5.54986111,1.225069445,1.774930555,1,1,1,2,1.225069445,1.225069445,2,3,2,3.225069445,1,1,3.774930555,1.225069445,4,1.225069445,YES
1.605413705,2.605413705,2,1.605413705,2.394586295,2.394586295,4.605413705,2,1,1,1.605413705,1,1.394586295,2,1.394586295,2,3,2,3.394586295,1,1,3,2,4,1.394586295,YES
1,1.780124884,1.219875116,2,5.780124884,3.659625347,4.780124884,1.780124884,2,1.219875116,2,1,1.780124884,1,1,1.219875116,2,4,1.780124884,3,3.780124884,1.439750231,4,1.219875116,2,YES
1,1.362710592,1.637289408,1.637289408,5.362710592,6,4.362710592,1.362710592,2,1.637289408,1.637289408,1,1,1,1,2,2,3.637289408,1.725421185,3,2.637289408,3,3.274578815,2,2,YES
1,4.070076105,1,1.535038053,5.464961947,3,4.535038053,2,2,1.535038053,2,1.464961947,1.464961947,2,2,2,1.464961947,2.464961947,2.535038053,2,1.929923895,3.464961947,3,3,1,YES
1.845862545,5,1,1.154137455,5,3,5,1.154137455,2,1.154137455,1.154137455,1,1,2,2,1.154137455,1.845862545,2,3.845862545,2,2.691725091,2.154137455,3,3.845862545,1,YES
1,3,1,2,3,3,6,1,2,1,2,1,1,1,1.542779105,1,3,2,2.457220895,2.085558211,2,2.914441789,2.542779105,4,1,YES
1,3.597490473,1,1.402509527,3,3,6,1,2,1,1.402509527,1.597490473,1,1,1.402509527,1.597490473,2.402509527,2,3.194980947,2.402509527,2,3.194980947,2.402509527,4,1,YES
2,2.8578079,1,1,6.42890395,4.71328815,4.42890395,2,2,1.42890395,1,1.42890395,1,1.42890395,2,2,2.1421921,2.57109605,3,2,2,2,2,1,2.8578079,YES
2,3.823282819,1,1,6.646565638,2.823282819,4.823282819,2,1.823282819,1.823282819,1,2,1.176717181,2,2,1.823282819,1.176717181,2.176717181,3.176717181,2,2,2.353434362,2,1.530151543,3.646565638,YES
1,2.507239922,1.507239922,2,2.507239922,2.507239922,4.492760078,2,2,1,1.507239922,2,1.492760078,1.492760078,2,3,2.478280235,4,1.507239922,2.507239922,3.507239922,2.492760078,3,2.492760078,2,YES
1.180743707,2,1.180743707,2,2,2,5,2,2,1,1,2.180743707,1.819256293,2,2,2.819256293,3.638512586,3.819256293,1.180743707,2.180743707,2.819256293,3.180743707,2.819256293,3.180743707,2.180743707,YES
1,3.887227905,1,1.556386048,6,5.887227905,5,1.443613952,2,1,2,3.443613952,2,2,2,3.443613952,1.443613952,3.556386048,1,3.443613952,4,1.556386048,4,2,2.556386048,YES
1,4.474970604,1,1,6,7,5,1.474970604,2,1.525029396,1.474970604,4,1.474970604,1.474970604,2,4,1.474970604,3.525029396,1,4,4,1,4,2,1.474970604,YES
1,3.834065324,2,2,3,2.834065324,4.834065324,2,2,1,1,1.834065324,2,2,2,3,2,3,2,2.331869352,3.165934676,3,2.331869352,3,2.165934676,YES
1,3.347934999,2,2,2.347934999,2.347934999,4.347934999,2,2,1.652065001,1.652065001,2,2,2,2,3,2,3,2.652065001,2.652065001,3,3,3.304130003,3,2.652065001,YES
1.859618516,1.280762969,1,1,6,6.859618516,4.140381484,2,1.140381484,1,1,3.719237031,1.859618516,1,1.140381484,2,1,3.140381484,3,3.140381484,1,3,1.280762969,3.140381484,2.719237031,YES
2,1.959243944,1,1,5.040756056,5.081512111,5.918487889,1.040756056,1,1,1,3.040756056,1.040756056,1,1,2.959243944,1.959243944,3,1.081512111,2.040756056,1.959243944,3.959243944,1.959243944,3,3,YES
1,3.865763877,1.134236123,1.134236123,3,7.268472246,5,1.134236123,1.134236123,1.134236123,1.134236123,2,1,1.865763877,1.865763877,3.134236123,1.134236123,3.134236123,1,3,4,1,4,2.865763877,2.865763877,YES
1,3.668130749,1.331869251,1.331869251,3,7.663738501,5,1.331869251,1.331869251,1.331869251,1.331869251,2,1,1.668130749,1.668130749,3.331869251,1.331869251,3.331869251,1,3,4,1,4,2.668130749,2.668130749,YES
2,3.93961639,1,1,7,6.93961639,5,2,2,1,2,2.06038361,2,2,2,2.06038361,1.93961639,3.06038361,2.06038361,3,3.06038361,2,3.06038361,3,2.06038361,YES
1.079155005,3,1,1,6.079155005,6,5,1.079155005,2,1,1.079155005,2.079155005,1.079155005,2,2,3,1,4,1.158310009,3.920844995,4,1.079155005,4,3,3,YES
1.621184894,3,1,1,5.621184894,3,4,2,1.378815106,1,1.621184894,2,1,1.621184894,2,1.378815106,1.378815106,3.621184894,3.621184894,2.621184894,2,3,3.621184894,3,2.621184894,YES
1.883293278,3,1,1,5.883293278,4.766586556,4,2,2,1,1,1.116706722,1.883293278,1,1.116706722,2,2,3,3,2,2,3,3,3,2,YES
2,4.503689812,1.503689812,1.503689812,8,8,6,1.503689812,1.503689812,1.503689812,2,1.992620377,1.503689812,1.503689812,1.503689812,2.503689812,2,2.503689812,2.503689812,2,1.496310188,2.503689812,2.503689812,2.007379623,1,YES
2,3.46720375,1,1.53279625,8.53279625,6.9344075,6,1,1.53279625,1,2,2.46720375,1.53279625,1.53279625,1.53279625,2.53279625,2.53279625,2.53279625,2.53279625,2.53279625,2.53279625,2,2.53279625,1.53279625,1.53279625,YES
1.134520126,4.865479874,1.865479874,1,6,6.269040252,4,2,2,1.865479874,1.134520126,2,2,1.865479874,2,3,1,4,2.730959748,2.865479874,4,2.134520126,3,2.134520126,2.730959748,YES
2,3.806599894,1,1,6.193400106,7.613199788,4.193400106,2,2,1,2,2.193400106,2,1.193400106,2,3,1,4,1.386800212,2.193400106,4,2.806599894,3.193400106,3,1.386800212,YES
1.747849867,1.747849867,1.747849867,2,1,4.495699734,4.252150133,1.747849867,2,2,2,1.747849867,1,1,1.252150133,3,2,3,3,2,3,3.495699734,3,2.747849867,3,YES
2,2.442987161,2,2,1.442987161,3.671038518,4.442987161,2,2,2,2,1.557012839,1,1,1,2.557012839,2.442987161,3,3,2,2.557012839,3.557012839,2.557012839,3,2.557012839,YES
1,1.408988566,1.795505717,2,5.204494283,1.408988566,6,1,2,1.204494283,2,1,1.795505717,1.795505717,1.795505717,1.204494283,3,2.795505717,3,2,1.795505717,4,3,4,1.204494283,YES
1,1.797641923,1.202358077,2,3.404716154,1,4.404716154,1,2,1.797641923,2,1,2,1.202358077,2,1.797641923,3,2.202358077,3,2,1.202358077,4,3,3.202358077,1,YES
1.921639009,2.078360991,1.921639009,1.921639009,3.156721982,3,4,2,1.078360991,1.921639009,1.921639009,2,1,1.921639009,2,2.921639009,2.921639009,3,2.078360991,2,2,3.921639009,3.921639009,3,3.843278018,YES
1.582639525,2,2,2,3,2.16527905,4,2,1.417360475,2,2,2,1,1.582639525,1.582639525,2.582639525,3,2.582639525,2.417360475,2.417360475,2,3.582639525,3.582639525,3,3.582639525,YES
2,1.299912808,1,1.700087192,6,7.400174384,5.400174384,1.299912808,1.299912808,1.700087192,1.700087192,1.700087192,1,1,1.299912808,2,3,3,3,2,2,2.700087192,2.700087192,1.700087192,1.299912808,YES
2,1,1.638311448,1.361688552,6.638311448,7.361688552,6,1.638311448,1.638311448,1.361688552,1.361688552,2,1,1,1,1.361688552,2.361688552,3.638311448,3,1.361688552,2.638311448,1.723377104,1.723377104,1.361688552,1,YES
1.968472431,3,1.968472431,1.968472431,3,3.063055138,4.031527569,1.968472431,1,1.968472431,1.968472431,2,1.968472431,1.968472431,1.968472431,1.031527569,3,2.031527569,3.031527569,2,2,2.031527569,2.968472431,3.031527569,1.968472431,YES
2,3,1.900373774,2,3,3.199252453,4,2,1.099626226,1.900373774,1.900373774,2,1.900373774,1.900373774,1.900373774,1.099626226,2.900373774,2,3,2,2,2.099626226,2.900373774,3,1.900373774,YES
1,2.54109706,1.54109706,1.54109706,4.082194119,5.45890294,6,1,2,2,2,1,1.54109706,2,1.54109706,1.45890294,2.082194119,1.54109706,4,1.54109706,2.54109706,3,2.082194119,2.082194119,1,YES
1,3,1.823479477,2,4.646958954,4.646958954,6,1,2,2,2,1,1.823479477,1.823479477,1.823479477,1.176520523,3,2,3.823479477,1.823479477,3,3,3,3,1.176520523,YES
1,4.101353777,1.898646223,2,3,6.101353777,6,1.101353777,2,2.797292447,1.898646223,2,1,1.101353777,1.101353777,1.898646223,1,4,1.101353777,1.898646223,2.898646223,3,3.898646223,3.101353777,1,YES
1,2.862136221,2,1.431068111,3,4.293204332,6,1,2,2.431068111,2,2,1.568931889,1.568931889,1.568931889,2.568931889,1.568931889,4,1,2.568931889,3,2.431068111,3.431068111,3,1.568931889,YES
2,4,1,1,5.651491594,6.325745797,5,2,2,1,2,1,1.325745797,1.325745797,2,2,3,2,3,2,2.651491594,3,2.674254203,3,1.325745797,YES
2,4,1,1,6.419181345,6.709590673,5,2,2,1,2,1,1.709590673,1.709590673,2,2,3,2,3,2,3.419181345,3,2.290409327,3,1.709590673,YES
2,3,1.092339373,1.907660627,9,9,4,2,1.907660627,2.815321255,1.907660627,2.907660627,1.092339373,1,1.092339373,1.184678745,2.907660627,3.092339373,2.092339373,2.092339373,2,2.184678745,2.092339373,3,3,YES
