MSBG01,MSBG04,MSBG06D,MSBG06H,MSBG07A,MSBG07B,MSBG09,MSBG10D,MSBG10E,MSBG12A,MSBM16A,MSBM18H,MSBM19A,MSBM19C,MSBM19E,MSBM20A,MSBM20C,MSBM20D,MSBM20F,MSBM20H,MSBM20J,MSBM20K,MSBM20L,MSBM21F,MSBM21H,Target
1,1,2,2,2.780939902,2.219060098,6,1,2,2,1.219060098,1.219060098,1.219060098,1,1,2,3.219060098,3,4,2.780939902,3.219060098,4,4,2.438120197,1.780939902,YES
1,1,1.306697573,2,2,3,4.613395146,1.693302427,2,1.306697573,2,2,1.306697573,1,1.693302427,2,4,3,4,1.306697573,2.613395146,4,2.613395146,4,1.693302427,YES
1.237329046,3.237329046,1,1.762670954,3,3,6,1,2,2,1.762670954,1,1,1,1,2,2.762670954,2.237329046,3,1.237329046,2.762670954,3.237329046,2.762670954,2.762670954,1.762670954,YES
1.679666099,3.038998297,1.320333901,1.320333901,3,2.679666099,6,1,2,2,1,1,1,1,1,2,2.320333901,3,3.320333901,2.320333901,2.320333901,4,2.640667802,2,1.320333901,YES
1.492226613,3.507773387,1.492226613,1.492226613,5,2.507773387,5.492226613,1.507773387,2,1.492226613,1,1.492226613,1,1.507773387,1.507773387,2.507773387,3,2.507773387,2.507773387,2,2.507773387,3.492226613,3,3,1.492226613,YES
1,3.858325095,1.141674905,1.141674905,4.716650191,3,5,1.858325095,2,1,1.141674905,1,1,1.858325095,2,2.858325095,3,3,3,2,3,2.858325095,3,2.858325095,1.141674905,YES
1,3.127130525,1,1,5.936434737,6,4,2,1.063565263,1.936434737,2,1,1.063565263,1,1.936434737,1,2.063565263,3,3.063565263,1,1.063565263,4,3.063565263,4,1,YES
1.732909766,2.801270703,1.732909766,1,5.732909766,6,4.732909766,2,2,1,1.267090234,1,2,1.732909766,1.732909766,1.732909766,2.267090234,2.267090234,4,1.732909766,2,4,2.534180469,4,1,YES
1.633698714,5,1,1,6,6,4.366301286,1.633698714,1.366301286,1.366301286,1.366301286,2.633698714,1.633698714,1.366301286,2,4,1,4,1,3.267397427,3.366301286,1,3.633698714,1.366301286,2,YES
1.619012415,5,1,1,4.857037246,6,4,2,1.380987585,1,1,3,2,1.380987585,2,4,2.142962754,4,1,4,3.380987585,1,4,1,2.76197517,YES
2,4.425210583,2,2,3,3,4.287394708,2,2,1.287394708,1.287394708,3,2,2,2,2,1.712605292,3.287394708,3.712605292,2,3.425210583,2.287394708,3.712605292,3,1.287394708,YES
2,3,1.564682328,1.564682328,3,3,4.129364657,1.564682328,2,1.564682328,1.564682328,2.564682328,1.564682328,1.564682328,1.564682328,2,1,4,2.564682328,2,2.435317672,3,2.564682328,2.564682328,2,YES
1,2.807171628,2,2,2.807171628,9,5.096414186,1.903585814,2,1.903585814,1.903585814,1.903585814,1,1.096414186,1.096414186,3.807171628,2.192828372,4,1.096414186,3.096414186,4,1,4,1.903585814,1.903585814,YES
1,1.93787108,1.06212892,2,2.875742161,9,4.124257839,1.93787108,2,1,1,1,1,1.06212892,1.06212892,2,2.124257839,3.06212892,2,2.124257839,4,1.93787108,3.06212892,2.875742161,1.93787108,YES
1.431445191,2.137109618,1.431445191,1.568554809,4.137109618,5,4.705664427,2,2,1,1.431445191,1.431445191,1.431445191,1.431445191,1.431445191,2.568554809,1,4,1,4,4,1,4,1,3.568554809,YES
1,2.162242473,1,1.581121236,5,5,5.162242473,2,2,1,1.418878764,1,1.418878764,1.418878764,1.418878764,3,1,4,1,3.581121236,4,1,4,1,4,YES
1.066499047,3,1.066499047,1.066499047,5,2.933500953,4.933500953,2,1,1,1.066499047,2,1,1.933500953,1.933500953,2.066499047,2.867001906,4,3,1,1,3.933500953,2.066499047,3,3,YES
2,2.90959511,1.90959511,2,5.09040489,2.09040489,4,2,1,1.09040489,2,2,1.09040489,1.09040489,1.09040489,3,1.09040489,3.90959511,2.90959511,1.18080978,1.09040489,2.90959511,3.09040489,3,3,YES
1,5,1,1.751417879,6.248582121,7,5.751417879,1,2,1,2,1.751417879,1,2,2,3,2,2.248582121,1.248582121,1.497164243,3.751417879,2,3.751417879,1.248582121,2.248582121,YES
1,3.841275712,1,1.420637856,6.579362144,6.420637856,6,1,2,1,1.420637856,1.420637856,1,2,2,3,2,2.579362144,1.579362144,1,3.420637856,2.579362144,3.420637856,2.158724288,2,YES
1,3.139175647,1,1.379725216,3,7.139175647,5.620274784,1.379725216,2,1.620274784,1.620274784,1.379725216,1,2,1.379725216,1.620274784,1,1,3.620274784,1,1.620274784,2.620274784,1,1,1,YES
1.872875641,3.254248719,1,1.127124359,5.618626922,7.254248719,5,2,2,1,1.872875641,2,1.872875641,1.127124359,2,1.872875641,1,1.872875641,3.872875641,1.872875641,1,2.872875641,1.872875641,2.745751281,1.872875641,YES
1.590291454,4.590291454,1.590291454,1.590291454,3.819417092,3,4.409708546,2,2,1,1,2.180582908,1.590291454,2,2,2.409708546,2.409708546,3,3.590291454,2,3.590291454,2.409708546,3.590291454,3,1,YES
1.072986928,2.218960785,2,1.072986928,3,3,5.854026143,1.072986928,2,1.927013072,1.927013072,2.072986928,2,2,2,2.927013072,2,3.927013072,1.218960785,2.927013072,3.072986928,2,3.072986928,3,1.927013072,YES
1.720063404,2,1,1,6,6.279936596,5.279936596,2,2,1,1.279936596,2,1,1,1,2,2,3.720063404,2.279936596,2.279936596,3,3,3,3,2,YES
1.055212797,2,1,1,6,6.944787203,5.944787203,2,2,1,1.944787203,2,1,1,1,2,2,3.055212797,2.944787203,2.944787203,3,3,3,3,2,YES
2,1.509213151,1.509213151,1.490786849,7.472360546,6,4.509213151,2,1.509213151,1.490786849,1,1,1.509213151,1.509213151,1.509213151,1.509213151,2.981573698,1.509213151,4,1.509213151,2,4,2,3.509213151,1,YES
2,2.730428673,1,2,9,8.59564301,4,2,1,2,1,1,1,1,1,1.865214337,4,1.865214337,3.134785663,1.865214337,1.134785663,4,2,3,2.730428673,YES
1.434764036,2.565235964,1.434764036,1,3,4.130471929,4.565235964,1.434764036,1.434764036,1,1,2,1.434764036,1.434764036,1.434764036,1.565235964,3.434764036,3.434764036,4,2,2,3.434764036,2.434764036,4,1.434764036,YES
1.55188368,2.44811632,1.55188368,1,3,3,4,2,1.55188368,1,1.44811632,2,2,2,2,1,4,3.103767359,4,1.55188368,1.55188368,4,2.55188368,4,1.55188368,YES
2,1.344990515,1,2,2.655009485,1.344990515,4.344990515,2,2,1,2,1.344990515,1.655009485,1.655009485,1.655009485,2.344990515,2,3.655009485,3.344990515,1.655009485,3.31001897,2.344990515,3,2.68998103,1,YES
1.056340687,1,1.943659313,2,3,2.887318627,4.943659313,1.056340687,2,1,2,1,2,2,2,2,2,3.056340687,2.056340687,2.943659313,2.112681373,2.943659313,1.112681373,3.887318627,1,YES
1.298364416,4.701635584,1.298364416,1.701635584,3.596728832,5.104906752,5.403271168,2,1.701635584,1.701635584,1.298364416,3.701635584,1,1,1,1.298364416,3.701635584,1.895093248,3.104906752,1.596728832,1.298364416,3.403271168,1.298364416,3.403271168,1.298364416,YES
1.157752045,4.842247955,1,1.842247955,3.788760226,6.31550409,6,1.842247955,1.842247955,1.842247955,1.157752045,3.842247955,1,1,1,1.157752045,3.68449591,1.157752045,3.68449591,1.157752045,1.157752045,3.68449591,1.157752045,3.526743864,1,YES
1.768145298,1.768145298,1,1.231854702,2.231854702,3,4.231854702,2,1.231854702,1.768145298,2,2,2,1.768145298,1.768145298,2,2,2.768145298,2.768145298,1,2.768145298,3.768145298,2.463709404,3,2,YES
1.138895315,1.138895315,1,1.861104685,2.861104685,3,4.861104685,2,1.861104685,1.138895315,2,2,2,1.138895315,1.138895315,2,2,2.138895315,2.138895315,1,2.138895315,3.138895315,3.72220937,3,2,YES
1,2,1.92989123,1.92989123,1.07010877,1.07010877,4.14021754,1,2,2,2,2.07010877,1.07010877,1,1,2.07010877,2,3.07010877,2,3,4,1.07010877,4,2.14021754,1,YES
1,2.304682184,1,1.304682184,1.695317816,2,5.695317816,1.304682184,2,2,2,2.390635632,2,1,1,2.390635632,2,4,2.304682184,2.695317816,3.695317816,1.695317816,4,4,1,YES
1.695528928,1,1.304471072,1.695528928,2.304471072,1.695528928,4.304471072,1,2,2,1,3,1.695528928,1.695528928,1.695528928,2,2,3.391057857,2.304471072,2.695528928,2,2.608942143,4,1.608942143,2.391057857,YES
1.978475334,1,1.021524666,1.978475334,2.021524666,1.978475334,4.021524666,1,2,2,1,3,1.978475334,1.978475334,1.978475334,2,2,3.956950668,2.021524666,2.978475334,2,2.043049332,4,1.043049332,2.956950668,YES
1,3.532693813,1,1,4.065387626,3,5,2,2,1,1.467306187,1.467306187,1.467306187,1.532693813,2,2.532693813,3,2.532693813,3,1.532693813,2.532693813,3,2.532693813,3.467306187,1.467306187,YES
1,3.668221401,1,1,4.336442803,3,5,2,2,1,1.331778599,1.331778599,1.331778599,1.668221401,2,2.668221401,3,2.668221401,3,1.668221401,2.668221401,3,2.668221401,3.331778599,1.331778599,YES
1.620424478,5,1,1.620424478,5.379575522,6,5.240848956,2,2,1.620424478,1.620424478,2,2,2,2,1.379575522,3,3,2.379575522,1.379575522,2.379575522,1.759151044,2.379575522,4,2.240848956,YES
2,5,1,2,4.800117926,5.700176889,5.900058963,2,2,2,1.900058963,1.900058963,1.900058963,1.900058963,1.900058963,1,2.900058963,3,2,1.099941037,2,1.199882074,2.099941037,3.900058963,2.900058963,YES
1,3,1,1.527353224,5.527353224,4.054706448,5,2,1.527353224,1,2,2.527353224,1.527353224,1,1,2,2,2.527353224,3,1.472646776,2.054706448,3.472646776,2,4,1,YES
1,3.877597283,1,1.122402717,5.122402717,5.877597283,4.122402717,1.122402717,2,1,2,2.122402717,2,1.877597283,1.877597283,2,2,3,3,1.877597283,3.877597283,2.122402717,3.755194566,3.122402717,1,YES
1.27540492,2.72459508,1.27540492,1.72459508,5.72459508,2.27540492,5.27540492,1.72459508,2,1,1.72459508,2.27540492,2,2,2,2.550809839,1.72459508,3,2.72459508,2.27540492,3,1.72459508,3,1.72459508,2.27540492,YES
2,2,1.573568473,1.426431527,5.426431527,3,5.147136947,1.426431527,1.573568473,1.426431527,1.426431527,2.573568473,2,2,2,3.573568473,1.426431527,3,2,3,2.573568473,1.426431527,3.426431527,1.852863053,3,YES
1.925623286,5,1,1.925623286,5.148753427,7,5.925623286,2,1.925623286,1,1.925623286,1,1.925623286,1,1.925623286,3.851246573,2.074376714,3,3,2,2,3,3,4,1.925623286,YES
1.806130469,3.387739063,1,1,7,7,5,2,1.806130469,1,1.806130469,1,1,1,1,2,3,3,3,2,2,3,3,3.193869531,1.806130469,YES
2,1.003272637,1.001636318,2,1.003272637,3,5.001636318,1,2,2,2,1,2,1.001636318,1.001636318,2,1.001636318,2.998363682,3.998363682,3,3,3,3.998363682,3,2.998363682,YES
1.810174586,1,1.189825414,2,1.379650828,2.810174586,5.189825414,1,2,2,1.810174586,1,1.810174586,1,1,2,1.379650828,3,4,3,3,3.189825414,4,2.810174586,2.810174586,YES
1,3.011273422,1,1,5.494363289,3,5.494363289,1.505636711,2,1,1.494363289,1,1.494363289,2,2,2.505636711,3.494363289,3,3,2,3,2.505636711,2.505636711,2.505636711,1,YES
1,2.055362778,1,1,5.972318611,3,5.972318611,1.027681389,2,1,1.972318611,1,1.972318611,2,2,2.027681389,3.972318611,3,3,2,3,2.027681389,2.027681389,2.027681389,1,YES
1.994130249,1.005869751,2,2,1,1,5,2,1,2,2,1.994130249,1,1.005869751,1.994130249,2,2,3,2.011739502,2,1.994130249,2.005869751,3.005869751,3.005869751,1,YES
1.780412504,1.219587496,2,2,1,1,5,2,1,2,2,1.780412504,1,1.219587496,1.780412504,2,2,3,2.439174992,2,1.780412504,2.219587496,3.219587496,3.219587496,1,YES
1,3,1,1,5,3.540368551,4.270184276,1.729815724,2,1,1.729815724,1,1.729815724,1.729815724,1.729815724,1.729815724,1.729815724,1.540368551,3,1,2.729815724,3,2.729815724,3,1,YES
1.114918828,2.770162344,1.114918828,1,5,3,4,2,2,1,2,1,2,2,2,2.114918828,2.114918828,1.114918828,3.114918828,1,3,3.114918828,3,3.114918828,1,YES
1.114129925,2.114129925,2,2,2.885870075,1.114129925,4.114129925,2,2,2,1.885870075,1.885870075,1,1,1,1.885870075,2.771740151,2,2.771740151,2.885870075,2.114129925,2.885870075,3.114129925,2.885870075,2.885870075,YES
1.618701983,3,2,2,2,2.381298017,5.381298017,1.618701983,2,2,1.381298017,1,1.381298017,1.381298017,1.381298017,1,1.381298017,1.618701983,1.762596034,2.381298017,2.618701983,2.381298017,3.618701983,2.381298017,2,YES
2,1.550388036,1.449611964,2,2,2,5,1.550388036,2,1.449611964,2,2,1,1.449611964,1.449611964,2.550388036,2.449611964,2.550388036,3.550388036,1.449611964,2.449611964,3.449611964,3,4,1,YES
2,3.389513292,1,2,2.694756646,2.694756646,5.694756646,1.305243354,2,1.694756646,2,2,1,1,1,2.305243354,2,3,3.305243354,1.694756646,2.694756646,3.694756646,3,4,1.694756646,YES
2,1,1.447494787,2,1,3,4.552505213,1.447494787,2,2.447494787,2,1,2,1.447494787,1.447494787,2,1.894989573,3,3.105010427,2.105010427,2.105010427,2.552505213,4,3.447494787,3,YES
2,1,2,2,1,2.125589648,4.437205176,2,1.562794824,2.562794824,2,1.437205176,1.562794824,1.562794824,2,2,2.562794824,3,2,1.437205176,1.437205176,2,3.562794824,3.562794824,2.125589648,YES
1,3,1,1,3.899052798,4.100947202,5,1.449526399,1,1,1.449526399,2,1,1,1,2,2.550473601,2.550473601,3.550473601,2,1.550473601,3.449526399,2,4,1,YES
1.756982421,3,1,1.756982421,3,5,4.243017579,1.756982421,1.756982421,1,1,2,1,1,1,2,2.243017579,2.243017579,3.243017579,2,2,3,2,3.243017579,1,YES
1,3,1.772100635,2,2.772100635,9,5.227899365,2,2,2,2,2,1,1.227899365,1.227899365,3.772100635,2,3.772100635,1.227899365,2.544201269,3.772100635,1.227899365,3.772100635,2,2.227899365,YES
1.4465637,3,1.5534363,2,4.339691101,8.1068726,5,2,2,1.5534363,2,2.4465637,1,1.4465637,1.4465637,4,1.5534363,3.5534363,1,3,4,1,4,2,2,YES
1,2.172107318,1.413946341,2,3,2.586053659,4,2,2,1.586053659,1.586053659,1,2,2,2,2.758160978,2,2.586053659,3.413946341,3,4,2.413946341,3,2.586053659,2,YES
1,2.290028877,1.354985561,2,3,2.645014439,4,2,2,1.645014439,1.645014439,1,2,2,2,2.935043316,2,2.645014439,3.354985561,3,4,2.354985561,3,2.645014439,2,YES
1,1,1.049741411,2,1,3.149224232,5.049741411,1,2,2,1.950258589,1,1.049741411,1,1.950258589,3,1.950258589,3,2.900517179,2.049741411,3,1.950258589,2.950258589,2.049741411,2.950258589,YES
1.682570389,1,1.317429611,2,1,3.952288834,5.317429611,1,2,2,1.682570389,1,2,1,1,2.317429611,1,3,3.047711166,3,3,2.365140777,3.365140777,3,2.682570389,YES
1.510013644,4,1,1.510013644,3,3,6,1,2,1.510013644,1.510013644,2,1,1,1,2,2,2.510013644,3.489986356,2,2.510013644,4,2.510013644,4,1.510013644,YES
1.090817715,3.090817715,1.909182285,2,2.090817715,3,6,1,2,2,2,1.090817715,1.909182285,1.909182285,1.909182285,1.090817715,2,1.181635431,3,2.909182285,2.090817715,3.090817715,3,3.090817715,2,YES
1.559912665,2,1.559912665,2,3,3,5,1.559912665,1.440087335,2,1.440087335,1,1,2,2,1.440087335,3.119825331,2.559912665,3.559912665,1,1,3.559912665,1.440087335,4,1,YES
2,2,1.404063147,1.404063147,3,3,5.595936853,1.404063147,1.595936853,1.404063147,1,1,1,2,2,1.595936853,3.404063147,3,3.404063147,1.595936853,1.595936853,3.404063147,1.595936853,3.404063147,1,YES
1,3.602503386,1.465832205,1.534167795,4.068335591,4.068335591,5.465832205,1.534167795,2,1.465832205,1.465832205,2,1.465832205,2,2,3.534167795,1.465832205,4,1,3.534167795,3.534167795,2,3.534167795,3.534167795,3.068335591,YES
1,4.701957321,1,1.701957321,4.403914643,5.596085357,5,1.701957321,1.701957321,1,1,2,1,2,2,3.701957321,1,3.701957321,1,3.701957321,4,1.701957321,4,3.701957321,3.701957321,YES
1,4,1.614050483,1,6,4.228100966,4.614050483,1.385949517,2,1,1,4,1.614050483,1.614050483,1.614050483,2.385949517,2.614050483,3.228100966,1.771899034,2.157848551,4,3,3.614050483,3.385949517,1.385949517,YES
1,4,1.271899509,1,6,3.543799018,4.271899509,1.728100491,2,1,1,4,1.271899509,1.271899509,1.271899509,2.728100491,2.271899509,2.543799018,2.456200982,3.184301473,4,3,3.271899509,3.728100491,1.728100491,YES
1.490699895,3.490699895,1,1,6.490699895,6.490699895,4.490699895,2,2,1,2,2,2,2,2,2,2.509300105,3,2,2.490699895,3.509300105,2.509300105,3,2.490699895,2,YES
2,3.747373504,1,1,7,6.747373504,5,2,2,1,2,2.252626496,2,2,2,2.252626496,1.747373504,3.252626496,2.252626496,3,3.252626496,2,3.252626496,3,2.252626496,YES
1,2.503592061,1,1.496407939,4.007184121,2.007184121,4,1.503592061,2,1.496407939,2,1,2,1.503592061,2,2,2.496407939,1.496407939,3,1.496407939,2.007184121,3.496407939,3,3,1,YES
1.84999283,2,1,2,2.15000717,1.84999283,4.84999283,1,2,2,2,1,2,1.84999283,2,2,2.15000717,2.84999283,3.84999283,1.15000717,1,3.15000717,1.30001434,3,2.69998566,YES
1.744736021,4.255263979,1.744736021,2,3.510527958,3,4.255263979,1.744736021,2,1.744736021,2,3.744736021,1.744736021,1,1.744736021,2.744736021,2,4,1,2.744736021,4,1,2.510527958,3.255263979,2,YES
1.290573241,3.290573241,2,2,3,3,4,2,2,1.290573241,2,2.581146481,1.290573241,1,2,3,1.290573241,4,1.709426759,3,4,1.709426759,2.709426759,2.290573241,2,YES
1.382773535,3.617226465,1.617226465,1,6.382773535,3,4.382773535,2,1.617226465,1,2,1.382773535,1.617226465,1,1.382773535,2.382773535,2.617226465,3.382773535,2.382773535,2,2.617226465,2,3,3,1.382773535,YES
1.404444403,3.595555597,1.595555597,1,6.404444403,3,4.404444403,2,1.595555597,1,2,1.404444403,1.595555597,1,1.404444403,2.404444403,2.595555597,3.404444403,2.404444403,2,2.595555597,2,3,3,1.404444403,YES
1.837582137,1.162417863,2,1.837582137,3,2.162417863,5.675164274,2,1.837582137,1,1.837582137,1,2,2,2,1.162417863,2.162417863,2,3.162417863,1.837582137,1.837582137,3.837582137,2.837582137,4,2.837582137,YES
1,2,1.924004544,1.075995456,3,2.848009089,4,1.924004544,1.075995456,1.075995456,1.075995456,1,2,1.924004544,2,2,3,2,3.924004544,1.075995456,1,3.075995456,2.075995456,3.924004544,1.924004544,YES
1.431694921,3.431694921,1,1,6,5.568305079,4,2,1,1.568305079,1.568305079,1,1.431694921,1,1.568305079,1,2.431694921,3.431694921,3.431694921,1,1,4,2.568305079,4,1,YES
1,3,1,1.10042386,6,6,4,2,1,2,2,1,1,1.10042386,2,1,2,2.89957614,3.10042386,1,1,4,2.89957614,4,1,YES
1,2.908049928,1,2,2,3,4.954024964,2,2,1.954024964,2,1.045975036,1,1,1.045975036,1.045975036,2.091950072,2.045975036,3.045975036,1,1.045975036,4,1.045975036,4,2,YES
1,1.805959419,1,1.59702029,2.40297971,3,4,2,2,1,2,1.59702029,1,1,1.59702029,1.59702029,3.194040581,3,4,1,2,4,2.40297971,4,1.59702029,YES
1,2.433752248,1,1.433752248,3,4.132495504,4.566247752,1.433752248,2,2,2,1,2,1.433752248,2,2.867504496,2,3.566247752,2.433752248,3,4,2,3.566247752,2.433752248,2,YES
1,2,1.962731813,1,4.925463625,5.962731813,4.037268187,1.962731813,2,1.037268187,2,1,1.037268187,1.962731813,2,2.962731813,2,4,2,3,4,2,4,2,2,YES
2,3.490995411,1,1.509004589,5.981990822,4.018009178,4.490995411,2,2,2,1,1.490995411,1,2,2,2,1.509004589,2,2.490995411,2.509004589,2.509004589,2.509004589,2,2.018009178,3.490995411,YES
2,3,1,2,3.043094334,5,4,2,2,1.021547167,1,1.978452833,1,1.021547167,1.021547167,2,2,2,2.978452833,2.021547167,2.021547167,3,2,3,1.043094334,YES
2,3.881397323,1,1,3.118602677,8.881397323,4,2,2,1,2,1.118602677,1,1.940698661,1.940698661,3.940698661,1,4,1,4,4,1,4,1.118602677,4,YES
2,3.093779342,1,1.906220658,5.718661975,7.187558683,4.906220658,2,2,1,2,2.812441317,1,2,2,4,1,3.093779342,1,3.093779342,4,1,4,1.906220658,2.187558683,YES
2,2.786103697,1,1,2.786103697,3,4.786103697,2,1,1.213896303,2,1.213896303,1.213896303,1.213896303,2,2,2.786103697,3,2.213896303,2.572207394,2.213896303,3.213896303,2.786103697,3,1.213896303,YES
1.65121416,3,1.34878584,1.34878584,3,3,5,1.65121416,1.34878584,1,2,1,1,1,2,2,3,3,2.34878584,2.65121416,2.34878584,2.65121416,3,2.65121416,1.34878584,YES
1.226612987,3.773387013,2,1.226612987,3,5.773387013,5,2,1.773387013,1,1.773387013,2.226612987,1,1,2,1.226612987,1.773387013,3,3.226612987,2,2.226612987,2.226612987,4,3.773387013,1.453225975,YES
2,3,1.090289463,2,3,5,4.090289463,2,1.909710537,1,1,2.090289463,1,1,1.090289463,2,1.909710537,2.090289463,3.090289463,2,2.090289463,3,2.180578927,3,1.180578927,YES
1,2.623518214,1.623518214,1.376481786,2.376481786,2.247036428,4.623518214,1.623518214,2,2,1.376481786,1,1.376481786,1,1.376481786,1.376481786,3,2,3,2,1.623518214,3.376481786,2.376481786,3.623518214,1,YES
1,2.953372095,1.953372095,1.046627905,2.046627905,2.90674419,4.953372095,1.953372095,2,2,1.046627905,1,1.046627905,1,1.046627905,1.046627905,3,2,3,2,1.953372095,3.046627905,2.046627905,3.953372095,1,YES
1,4.10249726,1.44875137,2,6,6.44875137,5.44875137,1.55124863,2,1,2,1.55124863,2,2,2,2,1.55124863,3.55124863,2.44875137,3.55124863,3.10249726,2.55124863,4,2.55124863,3.55124863,YES
1,5,1,1.004969525,6,6,4.004969525,2,2,1,1.004969525,2,1.004969525,1.004969525,2,2.995030475,1.004969525,4,1.004969525,4,4,1.009939049,4,1.009939049,3.004969525,YES
1.091667981,4.091667981,1,1,3.183335962,3,4.091667981,1,2,1,1.908332019,1.908332019,1.908332019,1.091667981,2,1.908332019,3.816664038,2.908332019,4,2,3,3.816664038,3,4,1,YES
1.525666935,4.05133387,1,1,5,3,4.525666935,1.474333065,2,1,1.474333065,1,1.474333065,2,2,1.474333065,2,1.525666935,3.525666935,1.525666935,3,2.474333065,3,3.525666935,1,YES
2,2,2,2,5.874290553,2.041903149,4,2,2,2,2,1.041903149,2,1.958096851,2,2,3,2.083806298,2,1,1.041903149,3.958096851,2,4,1,YES
1.537048649,2,2,2,2.074097299,2.537048649,4,2,2,2,2,1.537048649,1.537048649,1.462951351,2,2,2.537048649,3.537048649,2,1.462951351,2,3,2,3.537048649,1,YES
1.142061749,4.715876503,1,2,1.857938251,1,5,1,2,2,2,1.142061749,1,1,1,2,3.715876503,3,4,2.857938251,3,3.857938251,2.857938251,3.857938251,2.715876503,YES
1,2.835350055,1.541162486,2,2.541162486,1.541162486,5.541162486,1,2,2,1.458837514,1,1,1,1,2,3.458837514,3,4,3,3,4,3.541162486,2.917675028,2.458837514,YES
1.504991159,2.990017683,1,2,2.495008841,2.495008841,5.495008841,1,2,2,1.504991159,1,2,2,2,1.504991159,2.990017683,2.504991159,3.009982317,1,1,3.495008841,1.495008841,2.009982317,2.009982317,YES
1,2.139191744,1,2,3,1.139191744,4.139191744,1,2,2,1.930404128,1,2,1.069595872,2,1.930404128,3.069595872,2,2.930404128,1.930404128,1,4,2.930404128,2.860808256,1,YES
2,1,2,1.277967734,1.555935467,1.277967734,6,1.277967734,2,1,1.277967734,1,2,2,2,1.722032266,2.722032266,2,3,1.277967734,2,4,1.555935467,4,3,YES
2,1.31155656,1.68844344,1.31155656,1.31155656,1.31155656,5.68844344,1,2,1.31155656,1.31155656,1,2,2,2,2,2.68844344,2.31155656,3.31155656,1,1.68844344,3.68844344,1,3.68844344,3,YES
1.134961041,1.269922082,1.865038959,1.865038959,6.134961041,7,5.865038959,1.134961041,2,1.865038959,2,1,1.865038959,1.865038959,1.865038959,2,2.134961041,3,3,2,2.865038959,2.134961041,3,2.134961041,2,YES
1.21678401,1.21678401,1.78321599,2,6,6.566431981,6,1,2,2,2,1.21678401,2,2,2,2,2,3,3,2,3,2,3.21678401,2.21678401,2,YES
2,5,1,1,6.058685446,6,5.941314554,1.058685446,1.941314554,1,1.941314554,1,1,1,1,2,3.882629108,2,3,1.058685446,1.941314554,3.941314554,2,4,1.941314554,YES
1.672022806,4.344045612,1,1.327977194,6,6,5.344045612,1.327977194,1.672022806,1.327977194,2,1,1,1.327977194,1.327977194,1.672022806,3.344045612,2,3.327977194,1,1.672022806,4,2,4,1.672022806,YES
1,2.122943637,1.877056363,2,2.877056363,1,4.122943637,2,2,2,1.877056363,2.122943637,1.122943637,1,1.122943637,2,2.877056363,2.122943637,3,2.877056363,2,3,3,3.122943637,2.877056363,YES
1.882782482,3,1,1.117217518,2.882782482,1.882782482,5,1.117217518,2,2,1,3,1.117217518,1,1.117217518,2,2.882782482,3,2.117217518,2,2.882782482,3,2.117217518,2.234435036,2,YES
1,4.802964543,1,1.901482271,6.901482271,6,5.901482271,1.098517729,2,1,1,2.901482271,1,1,1.098517729,2.901482271,1.901482271,3.098517729,2.098517729,2.197035457,1.901482271,3,3,2.197035457,1,YES
1,2.559738979,1,1,6,6.440261021,5.440261021,2,2,1,1.440261021,2,1,1,1.559738979,2,1.440261021,3.559738979,3,3.559738979,1.880522042,3,3,3.559738979,1.440261021,YES
1,3,1,2,2,2.528808573,5,2,2,2.471191427,2,1,1,1,1,1.471191427,2.471191427,1.528808573,3.471191427,1,1.471191427,4,1,4,1.528808573,YES
1,3,1,2,2,2.073785412,5,2,2,2.926214588,2,1,1,1,1,1.926214588,2.926214588,1.073785412,3.926214588,1,1.926214588,4,1,4,1.073785412,YES
1.155500131,5,1,1,6.155500131,6.311000262,5.155500131,2,2,1,1.844499869,1.844499869,2,1.844499869,1.844499869,3.155500131,1,4,1,2.844499869,3.844499869,1.844499869,4,2.844499869,2.688999738,YES
1.004681732,5,1,1,6.004681732,8,4.009363464,2,2,1,1.995318268,1.995318268,2,1,1.995318268,3.004681732,1.995318268,4,1,1.004681732,3.995318268,1.995318268,4,2.995318268,1.995318268,YES
1.683696539,2.316303461,2,1.316303461,5,2.683696539,6,1,2,1,1.316303461,2.367393079,1.683696539,2,2,4,1,3.316303461,1.683696539,3.316303461,3.316303461,1,3.316303461,1,3.316303461,YES
1.819508051,2.180491949,2,1.180491949,6.639016102,2.819508051,6,1.819508051,2,1,1.180491949,1.819508051,1.819508051,1.180491949,2,4,1,4,1,4,4,1,4,1,4,YES
1,3.128056851,1.064028425,1.935971575,3,3.192085276,4,2,2,1,1.935971575,1.064028425,1,1,1,3,1.935971575,2.871943149,1.935971575,2.935971575,3,3,3,2,1.935971575,YES
1,2.81296731,1.270989103,1.729010897,3,5.270989103,3.270989103,2,2,1,1,2,1,1,1,3,1,2.458021794,1.729010897,2.729010897,3,2.270989103,3,1.270989103,1,YES
1.965502363,3.965502363,1,1.965502363,2.965502363,1.068995275,4.068995275,2,1,1.965502363,1.965502363,1,1,1.034497637,1.034497637,3.896507088,3.965502363,4,4,1,1,4,1.965502363,3.034497637,1,YES
1.91370394,3.91370394,1,1,4.74111182,5.74111182,4.17259212,2,1,1.91370394,1,1,1.91370394,1.08629606,1.08629606,1,3,2.17259212,4,1,1,4,1.91370394,4,1,YES
