"MSBG01","MSBG03","MSBG04","MSBG05","MSBG06A","MSBG06B","MSBG06C","MSBG06D","MSBG06E","MSBG06F","MSBG06G","MSBG06H","MSBG07A","MSBG07B","MSBG09","MSBG10A","MSBG10B","MSBG10C","MSBG10D","MSBG10E","MSBG10F","MSBG10G","MSBG10H","MSBG10I","MSBG10J","MSBG10K","MSBG10L","MSBG10M","MSBG12A","MSBG12B","MSBG13A","MSBM16A","MSBM17A","MSBM18A","MSBM18B","MSBM18C","MSBM18D","MSBM18E","MSBM18F","MSBM18G","MSBM18H","MSBM18I","MSBM18J","MSBM18K","MSBM18L","MSBM18M","MSBM18N","MSBM18O","MSBM19A","MSBM19B","MSBM19C","MSBM19D","MSBM19E","MSBM19F","MSBM19G","MSBM20A","MSBM20B","MSBM20C","MSBM20D","MSBM20E","MSBM20F","MSBM20G","MSBM20H","MSBM20I","MSBM20J","MSBM20K","MSBM20L","MSBM21A","MSBM21B","MSBM21C","MSBM21D","MSBM21E","MSBM21F","MSBM21G","MSBM21H","MSBM21I","MSBM22A","MSBM22B","MSBM22C","MSBM22D","MSBM22E","MSBM22F","MSBM22G","MSBM22H","MSBM22I","MSBM23A","MSBM23B","MSBM23C","MSBM23D","MSBM23E","MSBM23F","MSBM23G","MSBM23H","Target"
1,1,3,4,1.76787559711374,2,1,1.23212440288626,1,1.76787559711374,1,2,3,3,5.53575119422749,1.76787559711374,2,2,1.23212440288626,2,2,2,1.76787559711374,1.76787559711374,2,2,2,2,1,1,1,2,2,1,1,1,1,1.76787559711374,1,1,1,1,1,1,2.53575119422749,1.76787559711374,1,1,1.23212440288626,1,1,1.23212440288626,2,1.23212440288626,1,1,1,2.76787559711374,2,2,2.23212440288626,2,2.53575119422749,2.53575119422749,1.76787559711374,2.46424880577251,3,1.23212440288626,1,3.76787559711374,1,1,4,1,1,1,2,1.23212440288626,3.76787559711374,1.76787559711374,1,2,1,1.23212440288626,2,3.23212440288626,2.23212440288626,3,4,4,4,4,3.76787559711374,"YES"
1,1.89349785307422,3,4,1.55325107346289,2,1,1.44674892653711,1.44674892653711,1.55325107346289,1,2,2.55325107346289,3,6,2,2,2,1,2,2,2,2,2,2,2,2,2,1.44674892653711,1.44674892653711,1,2,2,1,1,1.44674892653711,1.44674892653711,2,1,1,1,1.44674892653711,1,1,2.55325107346289,1.55325107346289,1,1.44674892653711,1.44674892653711,1,1.44674892653711,1.44674892653711,2,1,1,1,1,2.55325107346289,1.55325107346289,2,2.44674892653711,2,3,2.55325107346289,2,2.44674892653711,3,1,1,3.55325107346289,1.89349785307422,1.44674892653711,3.55325107346289,1.44674892653711,1.44674892653711,1,2,1.44674892653711,3.10650214692578,2,1,1.55325107346289,1,1.44674892653711,2,3.44674892653711,2.89349785307422,3.44674892653711,4,4,4,4,4,"YES"
1.95585747202858,1,4.91171494405717,4.04414252797142,1.04414252797142,1,1,1.04414252797142,1.95585747202858,1,1.04414252797142,1.04414252797142,5,3,4.04414252797142,1.95585747202858,2,2,1.95585747202858,1.04414252797142,2,2,1.95585747202858,2,2,2,2,2,1,1,1,1,2,1.04414252797142,2,2.04414252797142,2.04414252797142,3.04414252797142,2.04414252797142,1.08828505594283,2,1.04414252797142,2.04414252797142,1,1.95585747202858,2,1.04414252797142,2.04414252797142,2,2,1.04414252797142,2,1,1,1,2.04414252797142,2.91171494405717,2,3.91171494405717,2.08828505594283,2.95585747202858,3,2,2,2,2.04414252797142,3,1,1,3,1,1.04414252797142,2.95585747202858,1,1.04414252797142,1,2,3,2.08828505594283,1.04414252797142,1.04414252797142,2,1.95585747202858,2.04414252797142,3.04414252797142,1,1,2.04414252797142,4,2.08828505594283,3.91171494405717,4,2,"YES"
1,1,3,5,1.92288765939884,1.07711234060116,1,1.92288765939884,1,1,1.92288765939884,2,5.07711234060116,3.15422468120232,5,1.07711234060116,2,2,1.07711234060116,2,2,2,1,2,2,2,2,2,1,1,1,1.07711234060116,2,2,2,2.92288765939884,2.92288765939884,3.92288765939884,2.92288765939884,3,2.07711234060116,2,2.92288765939884,1,1,2,2,2.92288765939884,2,2,1.92288765939884,1.92288765939884,1,1,1,2.92288765939884,1,2,2.07711234060116,3.84577531879768,2.07711234060116,2.92288765939884,1.92288765939884,2,2.07711234060116,3,2.92288765939884,1.07711234060116,1,3,1,1.92288765939884,2.15422468120232,1,1.92288765939884,1,2,2.84577531879768,3.84577531879768,1.92288765939884,2,2,1.07711234060116,2.92288765939884,3.92288765939884,1.15422468120232,1.15422468120232,3.07711234060116,4,4,2.07711234060116,3.92288765939884,2.15422468120232,"YES"
1.01882207812741,1,3.01882207812741,4.01882207812741,1,1.98117792187259,1,1.01882207812741,1,1.98117792187259,1,1,6.03764415625483,2.98117792187259,5.01882207812741,2,2,2,2,2,2,2,1,2,1.01882207812741,2,2,1.98117792187259,1,1,1,1.98117792187259,2,2.96235584374517,1,2,3,3,2,1.01882207812741,2.98117792187259,1.98117792187259,1.98117792187259,1,2.96235584374517,3.94353376561776,1.98117792187259,2,2,1.01882207812741,1.01882207812741,2,2,2,2,2,2,2,3.01882207812741,3.01882207812741,2.01882207812741,3,2,2.98117792187259,3.01882207812741,2.01882207812741,3,1,1,3.01882207812741,1,1,3.98117792187259,1,1.98117792187259,1,2,1,1.98117792187259,1.98117792187259,1.01882207812741,1,1,3,2,1,3.01882207812741,4,4,4,4,4,4,"YES"
1.06964930729009,1,4,5,1,1,1,1.06964930729009,1,1,1,1,6.13929861458018,2.93035069270991,4.13929861458018,2,2,2,1.06964930729009,2,2,2,1.93035069270991,2,2,2,2,1.93035069270991,1,1,1,1.93035069270991,2,1.93035069270991,1,2,2.06964930729009,2.06964930729009,1.06964930729009,2,1.06964930729009,1,1,1,1.93035069270991,1,1,1.06964930729009,2,2,2,2,2,2,1.06964930729009,2,2,2,4,3.06964930729009,3,2.06964930729009,2,1.06964930729009,2.13929861458018,3,3.93035069270991,1,1,3.06964930729009,1,1,3,1,1,1,1.06964930729009,1,1,1,2,1,1,2.06964930729009,2,2.86070138541982,2.13929861458018,2.13929861458018,4,4,4,3.06964930729009,4,"YES"
1,1,3.70645549800247,4,2,1.29354450199753,1,1,1.70645549800247,2,1,2,6,6,5.70645549800247,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1.29354450199753,2,1,2,2.70645549800247,2.29354450199753,1,2,1.58708900399506,1.70645549800247,1,1,2.41291099600494,2.29354450199753,2,2,1,2,2,2,2,1,1,3.70645549800247,1,1.70645549800247,4,4,1.70645549800247,3.29354450199753,2.70645549800247,4,3,3,2.58708900399506,1.29354450199753,1.29354450199753,2.29354450199753,1.29354450199753,1,3.70645549800247,1,1.58708900399506,1.58708900399506,1.29354450199753,1.70645549800247,1,1.70645549800247,1,1,1,1,1,3.70645549800247,4,4,4,4,4,4,4,"YES"
1,1,4.30908127129078,4.65454063564539,2,1.34545936435461,1,1,1,1.34545936435461,1,1.34545936435461,6,6.65454063564539,5,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,2,1.34545936435461,3,2.30908127129078,1.34545936435461,2.34545936435461,1.65454063564539,1,1.65454063564539,1.65454063564539,1.69091872870922,1.34545936435461,2.65454063564539,1.65454063564539,1.34545936435461,2,2,2,1,1,2.34545936435461,1,1,4,4,1.65454063564539,3.34545936435461,2.65454063564539,3.34545936435461,3,2.34545936435461,4,2,1.34545936435461,2.34545936435461,1.34545936435461,1,2.34545936435461,1,2.34545936435461,1.69091872870922,2,1,1,1,1,1,1,1.65454063564539,1.65454063564539,3,4,4,4,4,4,3.34545936435461,4,"YES"
1.87760037602857,1,2.24479924794286,4,1.12239962397143,1,1,1.87760037602857,1,1.12239962397143,1,1,4.75520075205714,3,5.75520075205714,2,2,2,1.12239962397143,2,2,2,1.87760037602857,2,2,2,2,2,1,1,1,1.12239962397143,2,2,2,2,4,3,2.87760037602857,2,3,2,2,2.12239962397143,2,3,2,2,2,2,2,2,2,1,1,4,3.12239962397143,1,3.12239962397143,3.12239962397143,2,3.12239962397143,3.12239962397143,3.87760037602857,3.12239962397143,1,3.12239962397143,2.87760037602857,2,1.12239962397143,1.87760037602857,2,1,1.87760037602857,3.12239962397143,2.87760037602857,3,2.87760037602857,2.75520075205714,2.87760037602857,2.87760037602857,3.6328011280857,3,3,3,3.75520075205714,2.75520075205714,3.12239962397143,3.87760037602857,4,4,4,4,"YES"
1.29564924770966,1,4,3.70435075229034,2,1.29564924770966,1,1.29564924770966,1,1.70435075229034,1,1,3,3,4.29564924770966,2,2,2,1.70435075229034,2,2,2,1.29564924770966,2,2,2,2,2,1,1,1,1.70435075229034,2,2,2,2,3.70435075229034,3,2.29564924770966,2,2.70435075229034,1.70435075229034,1.70435075229034,2.40870150458068,1.70435075229034,2.70435075229034,2,1.70435075229034,2,1.70435075229034,2,2,2,1.29564924770966,1,4,3.70435075229034,1.59129849541932,4,4,1.70435075229034,3.70435075229034,3.70435075229034,3,3.70435075229034,1.29564924770966,3.70435075229034,2,2,1.70435075229034,1,2,1.29564924770966,1,3.40870150458068,2.29564924770966,2.70435075229034,2,1.29564924770966,2.29564924770966,2,1.29564924770966,2.70435075229034,3,3,1.70435075229034,1,3.70435075229034,3,3.40870150458068,3.40870150458068,3.40870150458068,3.40870150458068,"YES"
1,2.30501260771416,1.30501260771416,3.69498739228584,1,2,1.30501260771416,1.30501260771416,1,1,1,2,2.38997478457168,3.91503782314248,5,2,2,2,1.69498739228584,2,1.30501260771416,2,1.30501260771416,2,2,2,2,2,1.30501260771416,1.30501260771416,1.30501260771416,2,1.30501260771416,3.30501260771416,2.30501260771416,3.30501260771416,3,3.30501260771416,2.61002521542832,3.30501260771416,2.30501260771416,2.30501260771416,2.30501260771416,2,2.69498739228584,3.30501260771416,1.69498739228584,3.30501260771416,1.69498739228584,2,1,2,1,1,1,1.69498739228584,1,1.69498739228584,2.61002521542832,3,1.69498739228584,2.69498739228584,1.61002521542832,4,2,3,4,2,1.69498739228584,2.30501260771416,2,1,3,1,1.69498739228584,2.38997478457168,1.30501260771416,1,1.30501260771416,1.30501260771416,2,2,2,1,1.61002521542832,4,4,4,4,4,4,4,4,"YES"
1,2.76359148113988,1.76359148113988,3.23640851886012,1,2,1.76359148113988,1.76359148113988,1,1,1,2,1.47281703772023,5.29077444341965,5,2,2,2,1.23640851886012,2,1.76359148113988,2,1.76359148113988,2,2,2,2,2,1.76359148113988,1.76359148113988,1.76359148113988,2,1.76359148113988,3.76359148113988,2.76359148113988,3.76359148113988,3,3.76359148113988,3.52718296227977,3.76359148113988,2.76359148113988,2.76359148113988,2.76359148113988,2,2.23640851886012,3.76359148113988,1.23640851886012,3.76359148113988,1.23640851886012,2,1,2,1,1,1,1.23640851886012,1,1.23640851886012,3.52718296227977,3,1.23640851886012,2.23640851886012,2.52718296227977,4,2,3,4,2,1.23640851886012,2.76359148113988,2,1,3,1,1.23640851886012,1.47281703772023,1.76359148113988,1,1.76359148113988,1.76359148113988,2,2,2,1,2.52718296227977,4,4,4,4,4,4,4,4,"YES"
1,1,3.26155310613103,4.73844689386897,1,1.26155310613103,1,1,1.73844689386897,1,1,2,6,4.47689378773794,4.73844689386897,2,2,2,1.26155310613103,2,2,2,1.73844689386897,2,2,1.73844689386897,2,2,1,1,1,1.73844689386897,2,3,1.73844689386897,3,4,3.26155310613103,2.52310621226206,3,3.26155310613103,3.26155310613103,3.26155310613103,1.7846593183931,3.26155310613103,3.26155310613103,2,4,1.73844689386897,1,1.73844689386897,1.73844689386897,2,1.26155310613103,1,3,1.73844689386897,1,4,3.26155310613103,1,3.26155310613103,3.26155310613103,4,4,1.73844689386897,4,2.26155310613103,3,1.26155310613103,2,2,1.73844689386897,1.26155310613103,2.47689378773794,2,1,1.26155310613103,1,1,1,1,1,1,2.47689378773794,3.26155310613103,4,4,4,4,4,3.73844689386897,4,"YES"
1,1,3.70537474332377,4.29462525667623,1,1.70537474332377,1,1,1.29462525667623,1,1,2,6,3.58925051335245,4.29462525667623,2,2,2,1.70537474332377,2,2,2,1.29462525667623,2,2,1.29462525667623,2,2,1,1,1,1.29462525667623,2,3,1.29462525667623,3,4,3.70537474332377,3.41074948664755,3,3.70537474332377,3.70537474332377,3.70537474332377,3.11612422997132,3.70537474332377,3.70537474332377,2,4,1.29462525667623,1,1.29462525667623,1.29462525667623,2,1.70537474332377,1,3,1.29462525667623,1,4,3.70537474332377,1,3.70537474332377,3.70537474332377,4,4,1.29462525667623,4,2.70537474332377,3,1.70537474332377,2,2,1.29462525667623,1.70537474332377,1.58925051335245,2,1,1.70537474332377,1,1,1,1,1,1,1.58925051335245,3.70537474332377,4,4,4,4,4,3.29462525667623,4,"YES"
1,3,1.98866242892109,3,1.98866242892109,2,1,2,2,2,1.98866242892109,1.98866242892109,1.98866242892109,1,4.98866242892109,2,2,2,2,2,2,1.98866242892109,1,2,2,2,2,2,2,2,2,1.98866242892109,2,1,1,1.98866242892109,1.98866242892109,2.98866242892109,3.97732485784218,1.01133757107891,1.01133757107891,2,2,2,2.01133757107891,3,2,2,2,1,1.98866242892109,1,1.01133757107891,1,1,2,1.98866242892109,3,1.02267514215782,2.01133757107891,3,2,2.98866242892109,1,2,3.01133757107891,2.98866242892109,1.01133757107891,1.01133757107891,2.01133757107891,2.01133757107891,1.01133757107891,3,1.01133757107891,1.01133757107891,1.01133757107891,2.01133757107891,2.01133757107891,2.01133757107891,1.01133757107891,1.01133757107891,1.01133757107891,2,1.02267514215782,2.01133757107891,4,3.98866242892109,4,3.98866242892109,4,4,4,4,"YES"
1,2.29856317932718,2.70143682067282,3,2,1.29856317932718,1,2,2,2,2,1.29856317932718,2,2.40287364134565,5,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1.29856317932718,2,1,1,1.29856317932718,1.29856317932718,1.59712635865435,4,1,1,1.29856317932718,1.29856317932718,1.29856317932718,1.29856317932718,1.59712635865435,1.29856317932718,1.29856317932718,1.29856317932718,1,1.29856317932718,1,1,1,1,1.29856317932718,2.70143682067282,3,1.70143682067282,2,3,2,2.29856317932718,1.70143682067282,2,3,2.29856317932718,1,1,2.70143682067282,2,1,3.70143682067282,1,1,1.70143682067282,1.29856317932718,1.29856317932718,1.29856317932718,1,1,1,1.29856317932718,1,1.29856317932718,4,4,4,4,4,4,4,4,"YES"
2,2.84764344501309,1.30471310997382,3,1,2,1,1,1,1.84764344501309,1,1,3,2.84764344501309,3.30471310997382,2,2,2,1.84764344501309,2,2,2,2,2,2,2,2,1.15235655498691,2,2,1.84764344501309,1.84764344501309,2,2,1.15235655498691,2.15235655498691,2,2.15235655498691,2,1.30471310997382,2.15235655498691,1.30471310997382,2,2,2.15235655498691,1.15235655498691,2,2.15235655498691,1,1,1,1,1,1,1,2,2.84764344501309,1.30471310997382,3,3,2.84764344501309,2,2,3.84764344501309,3,3,2.84764344501309,2,2,2.15235655498691,1.15235655498691,2,1.15235655498691,1.15235655498691,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,"YES"
2,3,2.89110524160787,3,1,1.05444737919606,1,1,1,1.05444737919606,1,1,3,2.05444737919606,4.89110524160787,2,2,2,2,2,2,2,1.05444737919606,2,2,2,2,1.94555262080394,2,2,1.05444737919606,1.05444737919606,1.05444737919606,2,1,2,2,2,2,1.94555262080394,2,1.94555262080394,2,2,2,1.94555262080394,2,2,1,1,1,1,1,1,1,2,3,2.89110524160787,3,3,3,2.94555262080394,2.94555262080394,3.05444737919606,2.05444737919606,2.05444737919606,2.05444737919606,2,1.05444737919606,3.89110524160787,1.94555262080394,2,1.94555262080394,1.94555262080394,2,2,2,1.05444737919606,2,2,2,2,2,2,2,4,3.05444737919606,3.05444737919606,3.05444737919606,3.05444737919606,3.05444737919606,4,4,"YES"
1,1.57326763449237,3,4.28663381724618,1,1.28663381724618,1,1,1,1,1,1,6.71336618275382,6,4.71336618275382,2,2,2,2,1,2,2,1.71336618275382,1.71336618275382,2,2,2,2,1.28663381724618,1.28663381724618,1,2,2,1,1,1,1,2,2,1.71336618275382,1.71336618275382,1,1.71336618275382,1,1.28663381724618,2,1,1,1.71336618275382,1.71336618275382,1.71336618275382,1.71336618275382,2,1.71336618275382,1.71336618275382,2.42673236550763,1.71336618275382,2,3,2,3.71336618275382,1.71336618275382,1.71336618275382,1,1,4,3,1,1,4,1,1,4,1,1,1,1,1,1,1,1.28663381724618,1.71336618275382,1.71336618275382,2,2,3,3,3.71336618275382,4,4,4,4,4,"YES"
1,1.62051563942805,3,4.31025781971402,1,2,1,1,1,1,1,1.68974218028598,6,6,4,2,2,2,2,1,2,2,1.68974218028598,1.68974218028598,2,2,2,2,2,1.31025781971402,1,2,2,1,1,1,1,1.31025781971402,1.31025781971402,1,1,1,1,1,1.31025781971402,1.31025781971402,1,1,1,1.68974218028598,1.68974218028598,1,2,1,1,1,1,2,2.31025781971402,2.68974218028598,3.68974218028598,1,1,1,1,4,2.31025781971402,1,1,4,1,1,4,1,1,1,1,1,1,1,1.31025781971402,1,1,1.31025781971402,1.31025781971402,3.68974218028598,3.68974218028598,3.68974218028598,4,4,4,4,4,"YES"
1,1,3.41599814267829,4.58400185732171,1,1.41599814267829,1,1,1,1,1,1,5.58400185732171,3,5.58400185732171,2,2,2,2,2,2,1.41599814267829,2,2,2,2,1,2,1,1,1,1.58400185732171,2,1.41599814267829,1,2,2.58400185732171,2,1.41599814267829,2,1,1.41599814267829,1.41599814267829,1.41599814267829,1.41599814267829,1.83199628535658,1.41599814267829,2.41599814267829,1,1.41599814267829,1.41599814267829,1.41599814267829,1.41599814267829,1,1,2.41599814267829,1,2.41599814267829,3,2,3,2,2,2,3,3,3,1,1,2.41599814267829,1.58400185732171,1,3,1,1.58400185732171,2,3,2,3,2,2,2,2.41599814267829,1.58400185732171,2.16800371464342,4,4,4,3.41599814267829,4,4,4,4,"YES"
1,1,3.39496919768862,4.60503080231138,1,1.39496919768862,1,1,1,1,1,1,5.60503080231138,3,5.60503080231138,2,2,2,2,2,2,1.39496919768862,2,2,2,2,1,2,1,1,1,1.60503080231138,2,1.39496919768862,1,2,2.60503080231138,2,1.39496919768862,2,1,1.39496919768862,1.39496919768862,1.39496919768862,1.39496919768862,1.78993839537725,1.39496919768862,2.39496919768862,1,1.39496919768862,1.39496919768862,1.39496919768862,1.39496919768862,1,1,2.39496919768862,1,2.39496919768862,3,2,3,2,2,2,3,3,3,1,1,2.39496919768862,1.60503080231138,1,3,1,1.60503080231138,2,3,2,3,2,2,2,2.39496919768862,1.60503080231138,2.21006160462275,4,4,4,3.39496919768862,4,4,4,4,"YES"
1.05434628389776,1,2,3,1.05434628389776,1.94565371610224,1,1,1,1.05434628389776,1,1,3,3,5,2,2,2,2,2,2,2,1.05434628389776,2,2,2,1,2,1,1,1,1.05434628389776,2,2.94565371610224,1.94565371610224,3.89130743220448,3.89130743220448,3.94565371610224,3.89130743220448,2.94565371610224,2.94565371610224,3.89130743220448,2,2,3.89130743220448,3,2,3.89130743220448,1.05434628389776,1.05434628389776,1,2,1.94565371610224,1,1,4,1.05434628389776,1,4,4,1.05434628389776,3.94565371610224,4,4,3.94565371610224,1,4,1,1.05434628389776,1,1.05434628389776,2,2.94565371610224,1.94565371610224,2.94565371610224,1.05434628389776,2,1,1.94565371610224,1,2.05434628389776,1.05434628389776,2.05434628389776,1.05434628389776,1.05434628389776,1.16303885169327,4,4,4,4,4,4,4,"YES"
1.48688591294922,1,1.51311408705078,3.48688591294922,1,1.51311408705078,1,1,1,1,1,1,3,3,5.48688591294922,2,2,1.51311408705078,1.51311408705078,2,2,2,1.48688591294922,2,2,2,1.48688591294922,2,1,1,1,1,2,3.48688591294922,2,4,4,4,3.51311408705078,3.48688591294922,3,4,2,1.51311408705078,4,3.48688591294922,2,4,1.48688591294922,1.48688591294922,1.48688591294922,2,2,1.48688591294922,1.48688591294922,3.51311408705078,1.48688591294922,1.48688591294922,4,4,1,3.51311408705078,3.51311408705078,3.51311408705078,4,1.48688591294922,4,1.48688591294922,1.48688591294922,1,1,1.51311408705078,2.51311408705078,1.51311408705078,3.48688591294922,1.97377182589844,1.51311408705078,1,1.51311408705078,1,2,1,2,1.48688591294922,1.97377182589844,1.97377182589844,4,4,4,4,4,4,4,"YES"
1.38905999809504,1,2.61094000190496,5,1.38905999809504,1.38905999809504,1,1.38905999809504,2,1,1,1.61094000190496,6.38905999809504,4.22188000380993,5.38905999809504,2,2,2,1.38905999809504,2,2,2,2,2,1.61094000190496,2,2,2,1,1,1,1.61094000190496,2,2.61094000190496,2,2.61094000190496,4,3.38905999809504,2,2.61094000190496,2.61094000190496,3,2.61094000190496,1.38905999809504,2.61094000190496,3,2.77811999619007,3.61094000190496,2,1,1.61094000190496,1.61094000190496,2,1.38905999809504,1.38905999809504,3.38905999809504,2.77811999619007,1,4,3.38905999809504,1,3.38905999809504,3.38905999809504,4,4,1.61094000190496,4,2.38905999809504,3,1.38905999809504,2,2.38905999809504,1.61094000190496,1,3.38905999809504,2.77811999619007,1.77811999619007,1,1.38905999809504,1.38905999809504,1.38905999809504,1.77811999619007,1.38905999809504,1.38905999809504,2.61094000190496,2.61094000190496,4,3.61094000190496,3.61094000190496,4,4,4,4,"YES"
1.36101037007757,1,2,5,1.36101037007757,1.36101037007757,1,1.36101037007757,1.36101037007757,1,1,1,6.36101037007757,3,6,2,2,2,1.36101037007757,2,2,2,2,2,1.63898962992243,2,2,2,1,1,1,1,2,2,2,2,3.36101037007757,3.36101037007757,2,2.63898962992243,2,2.36101037007757,2,2,2,2.36101037007757,2.72202074015513,3,1.36101037007757,1,1,1,2,1.36101037007757,1.36101037007757,3.36101037007757,2.72202074015513,1,4,4,1,4,4,4,3.36101037007757,1,4,1.72202074015513,2.36101037007757,3.27797925984487,2,2.36101037007757,2.27797925984487,1,4,2.72202074015513,3,1.63898962992243,3.27797925984487,2,2.63898962992243,3.63898962992243,2,2,2.63898962992243,3.27797925984487,4,3,3.63898962992243,4,4,4,4,"YES"
1.14258607523516,2,2.14258607523516,3.85741392476484,1,2,1,1,1,1,1,1,2.14258607523516,2,5.85741392476484,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1.85741392476484,2,2,1.14258607523516,2.14258607523516,1.14258607523516,3,3.71482784952968,3,3,1.28517215047032,1.14258607523516,1.14258607523516,2.14258607523516,2,1.14258607523516,2.14258607523516,1.85741392476484,1,1,1.85741392476484,1,1,1,2.85741392476484,1.14258607523516,2.14258607523516,3.85741392476484,3.85741392476484,2,2,2.85741392476484,3.85741392476484,3.85741392476484,2.14258607523516,3.71482784952968,1.14258607523516,1.14258607523516,3,2,1.14258607523516,3.71482784952968,2,1.14258607523516,1.14258607523516,2,2.85741392476484,2.85741392476484,1.14258607523516,2,2,2,1.14258607523516,1.14258607523516,3.14258607523516,3.14258607523516,4,4,4,4,4,4,"YES"
1,2.99971551587805,2,4.99971551587805,1,2,1,1,1.99971551587805,1,1.99971551587805,1.99971551587805,2.99971551587805,2.99971551587805,6,2,2,2,1.99971551587805,2,2,2,2,2,1.00028448412195,1.00028448412195,2,2,2,2,1.99971551587805,2,2,1.00028448412195,1,1.00028448412195,1.99971551587805,2.00028448412195,2.0005689682439,3,3,1.99971551587805,1.99971551587805,1.99971551587805,2,2.99971551587805,1.99971551587805,2,1.00028448412195,1,1.99971551587805,2,1.99971551587805,1,1,2.00028448412195,1.99971551587805,2,3.00028448412195,3.00028448412195,2.99971551587805,2,2.00028448412195,3.00028448412195,3.00028448412195,2.99971551587805,3.00028448412195,1,1,3,1.00028448412195,1,3.00028448412195,2,1.99971551587805,1.99971551587805,2,2.00028448412195,2.00028448412195,1.99971551587805,2,2,2,1.99971551587805,1.99971551587805,3.99971551587805,3.99971551587805,4,4,4,4,4,4,"YES"
1,1,4.32895368640311,5,1,1,1,1.67104631359689,1.67104631359689,1,1,1.32895368640311,3,7,6,2,2,2,1.32895368640311,2,2,2,1.67104631359689,2,2,2,2,2,1,1,1,1,2,1,1,1.67104631359689,2,1.65790737280622,2.65790737280622,1.32895368640311,1.32895368640311,1.32895368640311,1.32895368640311,1,1.98686105920933,2.65790737280622,1,1.32895368640311,1.67104631359689,2,2,1.32895368640311,2,1,1,1.67104631359689,1,1.67104631359689,3.32895368640311,3.32895368640311,2,1.32895368640311,1.67104631359689,2.67104631359689,2,3,3,1,1,1.98686105920933,1,1,4,1,1,1.32895368640311,1.67104631359689,1,1,1,1,1,1,1,1.32895368640311,4,4,4,4,4,4,4,4,"YES"
1,1,4.61110619246028,5,1,1,1,1.38889380753972,1.38889380753972,1,1,1.61110619246028,3,7,6,2,2,2,1.61110619246028,2,2,2,1.38889380753972,2,2,2,2,2,1,1,1,1,2,1,1,1.38889380753972,2,2.22221238492057,3.22221238492057,1.61110619246028,1.61110619246028,1.61110619246028,1.61110619246028,1,2.83331857738085,3.22221238492057,1,1.61110619246028,1.38889380753972,2,2,1.61110619246028,2,1,1,1.38889380753972,1,1.38889380753972,3.61110619246028,3.61110619246028,2,1.61110619246028,1.38889380753972,2.38889380753972,2,3,3,1,1,2.83331857738085,1,1,4,1,1,1.61110619246028,1.38889380753972,1,1,1,1,1,1,1,1.61110619246028,4,4,4,4,4,4,4,4,"YES"
1.79562630923465,1,1.20437369076535,3.20437369076535,1.79562630923465,2,1,1.20437369076535,1,1.20437369076535,1.20437369076535,1.79562630923465,2.79562630923465,4.5912526184693,5.20437369076535,2,2,2,1.79562630923465,2,2,2,2,2,2,2,1.20437369076535,2,1,1.79562630923465,1,1,2,1,1,1,1.79562630923465,1.79562630923465,1.79562630923465,1,1,1,1.79562630923465,1,1,1.79562630923465,1,1,1,1.20437369076535,1,1,1,1,1,1.20437369076535,1.20437369076535,1.20437369076535,3,3,2,3,3,2.79562630923465,2,1,2.20437369076535,1,1,1,1,1.79562630923465,2.20437369076535,1,1.79562630923465,1,1,1,1,1,1.20437369076535,1,1,1,1,3.20437369076535,4,4,4,4,4,4,4,"YES"
1,1,1.62747493339702,4,1,2,1,2,1,1.62747493339702,1.62747493339702,1.37252506660298,2.37252506660298,3,5.62747493339702,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1.37252506660298,2,1,1,1,1.37252506660298,1.74505013320595,1,1.37252506660298,1,1,1,1,1,1,1,1,1.37252506660298,1.62747493339702,1.37252506660298,1,1.37252506660298,1,1,2,2,2,3,2.62747493339702,2,3,3,2,2,1.74505013320595,2.25494986679405,1,1,1.74505013320595,1,1,3.37252506660298,1,1,1,1,1,1,1,2,1,1,1,1,4,4,4,4,4,4,4,4,"YES"
1,1,2.44270337722264,4,1.55729662277736,1,1,1,1,1,1,1.44270337722264,5,3.88540675444528,4.88540675444528,2,2,2,2,2,2,2,1,2,1.55729662277736,2,2,2,1,1,1,1.55729662277736,2,1.55729662277736,1,1.55729662277736,2.11459324555472,2.55729662277736,2,1.55729662277736,1,1,1,1.55729662277736,1.55729662277736,2,1,1.55729662277736,1.55729662277736,1.55729662277736,1,1.55729662277736,1.55729662277736,1,1.55729662277736,3,1.55729662277736,1,4,3.44270337722264,1,2.88540675444528,2.88540675444528,2.88540675444528,3.44270337722264,1.55729662277736,3.44270337722264,1.55729662277736,1,1.55729662277736,1.55729662277736,2.88540675444528,1,1,3.44270337722264,1.55729662277736,2.88540675444528,2,2.44270337722264,1.55729662277736,2.44270337722264,1.55729662277736,1.55729662277736,2.44270337722264,2.44270337722264,4,4,3.55729662277736,3.55729662277736,4,4,3.55729662277736,4,"YES"
