"","MSBG01","MSBG03","MSBG04","MSBG05","MSBG06A","MSBG06B","MSBG06C","MSBG06D","MSBG06E","MSBG06F","MSBG06G","MSBG06H","MSBG07A","MSBG07B","MSBG09","MSBG10A","MSBG10B","MSBG10C","MSBG10D","MSBG10E","MSBG10F","MSBG10G","MSBG10H","MSBG10I","MSBG10J","MSBG10K","MSBG10L","MSBG10M","MSBG12A","MSBG12B","MSBG13A","MSBM14","MSBM15","MSBM16A","MSBM17A","MSBM18A","MSBM18B","MSBM18C","MSBM18D","MSBM18F","MSBM18G","MSBM18H","MSBM18I","MSBM18J","MSBM18K","MSBM18L","MSBM18M","MSBM18N","MSBM18O","MSBM19A","MSBM19B","MSBM19C","MSBM19D","MSBM19E","MSBM19F","MSBM19G","MSBM20A","MSBM20B","MSBM20C","MSBM20D","MSBM20E","MSBM20F","MSBM20G","MSBM20H","MSBM20I","MSBM20J","MSBM20K","MSBM20L","MSBM21A","MSBM21B","MSBM21C","MSBM21E","MSBM21F","MSBM21G","MSBM21H","MSBM21I","MSBM22A","MSBM22B","MSBM22C","MSBM22D","MSBM22E","MSBM22F","MSBM22G","MSBM22H","MSBM22I","MSBM23A","MSBM23B","MSBM23C","MSBM23D","MSBM23E","MSBM23F","MSBM23G","MSBM23H","TOTWGT","AtRisk"
"2220",1,1,5,4,1,1,1,1,1,1,1,2,6,8,5,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,40,15,2,1,3,2,3,3,2,3,2,3,2,1,2,2,1,3,1,2,2,2,2,2,1,3,1,1,4,4,2,3,4,2,3,1,4,2,1,3,1,2,1,4,2,2,1,2,2,2,1,1,2,2,3,3,4,4,4,4,4,4,240.414656,"1"
"2221",2,1,3,3,2,1,1,1,1,1,1,2,3,9,5,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,1,200,100,1,2,2,1,2,1,1,2,2,2,2,2,3,3,2,2,2,1,2,2,2,1,1,3,1,2,3,3,3,2,2,2,2,3,2,1,1,3,1,3,1,1,1,3,2,3,2,2,2,2,2,2,4,4,4,3,4,4,4,4,240.414656,"0"
"2222",1,1,3,4,1,2,1,1,1,1,1,1,6,6,4,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,200,150,1,2,1,1,1,2,2,1,1,1,1,1,2,2,1,1,1,2,1,2,2,1,1,2,1,3,3,3,3,1,1,1,1,4,2,1,1,4,1,4,1,1,1,2,2,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,240.414656,"0"
"2223",2,3,1,3,1,1,1,1,2,1,1,2,3,3,5,1,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,225,200,1,2,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1,2,2,1,1,3,1,1,3,1,1,1,1,4,1,2,1,3,1,3,1,3,2,1,1,1,1,1,1,1,1,1,3,4,4,4,4,4,4,4,439.467651,"0"
"2224",1,1,3,4,1,2,1,1,1,1,1,1,7,6,5,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,200,30,1,2,4,4,4,4,4,4,4,4,4,3,4,3,2,4,1,1,2,2,2,1,1,2,2,2,4,3,1,2,3,2,4,2,4,2,2,1,1,2,1,1,2,2,1,1,1,2,1,2,2,2,3,4,3,4,4,4,3,4,240.414656,"0"
"2225",1,1,3,5,2,2,1,1,1,1,1,1,6,6,4,1,2,2,2,1,1,2,1,2,2,2,2,1,1,1,1,200,450,1,2,1,1,1,1,2,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,3,3,2,4,2,2,1,2,4,3,2,1,3,1,4,2,2,1,1,1,2,1,1,2,1,1,1,4,4,4,4,4,4,4,4,439.467651,"0"
"2226",1,1,3,4,1,2,1,1,1,2,1,1,6,5,5,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,200,60,2,2,4,3,4,3,3,4,4,4,2,2,4,4,2,4,1,1,2,2,1,1,1,2,4,2,4,3,1,3,2,4,4,1,4,2,2,2,2,3,1,3,2,1,1,1,1,1,1,1,1,2,3,4,3,4,4,4,4,4,240.414656,"0"
"2227",2,2,3,3,1,2,1,1,1,1,1,2,7,7,5,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,270,300,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,4,1,2,1,1,4,1,1,1,4,1,4,1,1,1,1,1,2,1,1,2,1,1,3,3,3,2,3,4,2,3,3,57.151558,"0"
"2228",1,1,3,3,2,2,1,1,1,1,2,2,5,3,4,2,2,2,2,2,2,2,1,2,1,2,2,2,1,1,1,270,105,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,3,2,1,4,1,1,1,1,4,2,1,1,4,1,4,1,1,1,2,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,57.151558,"0"
"2229",2,1,5,5,1,1,1,1,1,1,1,2,6,6,4,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,270,90,2,2,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1,1,4,2,1,4,2,3,2,2,2,3,2,2,3,2,1,3,1,2,4,3,1,1,1,1,1,2,1,1,2,4,4,4,4,4,4,4,4,57.151558,"0"
"2230",1,1,4,5,1,2,1,1,1,1,1,2,5,6,6,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,270,0,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,2,1,4,3,3,2,2,2,2,4,3,1,1,4,4,4,1,1,2,2,1,1,1,2,1,1,1,1,4,4,4,3,4,4,4,4,57.151558,"1"
"2231",1,1,5,3,1,2,1,1,2,1,1,2,6,7,4,1,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,225,120,2,2,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,2,1,2,1,1,2,2,3,3,2,4,2,2,3,4,3,3,2,1,2,1,3,1,2,2,2,1,1,1,2,2,2,2,2,4,2,4,4,4,4,4,4,57.151558,"0"
"2232",1,1,3,3,1,2,1,1,1,1,1,2,3,5,6,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1,270,120,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,2,3,3,2,4,2,2,3,2,3,3,1,1,4,2,4,2,2,2,1,1,1,1,2,1,1,2,1,4,4,4,3,4,4,4,4,57.151558,"0"
"2233",2,1,5,5,1,2,1,1,1,1,1,1,7,6,4,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,225,180,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,2,3,3,4,2,3,3,4,3,4,2,2,3,2,3,1,1,1,2,1,2,1,1,2,2,2,1,3,4,4,4,4,3,4,4,57.151558,"0"
"2234",1,2,4,5,1,1,1,1,1,1,1,2,7,7,5,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,270,190,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,2,3,2,4,3,3,4,4,3,3,4,1,1,2,1,3,1,2,1,2,1,2,1,2,1,1,1,1,3,3,3,4,4,4,3,4,57.151558,"0"
"2235",1,3,5,4,1,2,1,1,1,1,1,2,3,2,5,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,270,200,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,1,3,2,2,4,2,2,1,2,4,1,1,1,3,1,3,2,2,1,2,1,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,57.151558,"0"
"2236",1,3,4,5,1,2,1,1,1,1,1,2,9,9,6,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,180,120,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,2,3,3,3,1,2,3,2,2,1,1,1,3,2,3,2,2,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,57.151558,"0"
"2237",1,1,5,4,1,2,1,1,1,1,1,2,3,5,6,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,200,120,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,2,3,2,3,2,2,1,1,3,2,1,1,4,1,4,2,1,1,1,2,1,1,2,1,1,2,2,3,3,4,4,4,4,4,4,57.151558,"0"
"2238",1,1,4,3,2,2,1,1,2,1,2,2,7,6,6,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,270,600,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,1,3,2,3,4,1,2,2,2,4,3,1,1,4,1,4,1,1,1,1,2,1,1,2,1,1,1,1,4,4,4,4,4,4,4,4,57.151558,"0"
"2239",1,1,4,4,1,2,1,1,2,2,1,2,8,7,5,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,270,240,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,4,2,1,4,1,1,1,2,4,1,1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,2,1,4,3,3,4,4,3,4,4,57.151558,"0"
"2240",2,1,5,4,1,1,1,1,1,1,1,2,6,6,6,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,270,90,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,2,3,2,2,3,2,3,3,2,1,3,2,3,1,2,2,2,1,2,2,2,2,2,2,2,4,4,4,3,4,4,4,4,57.151558,"0"
"2241",1,1,4,4,1,2,1,1,1,2,1,2,6,6,4,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,230,175,2,2,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,2,1,2,1,1,2,2,2,3,2,3,3,2,3,3,3,3,2,2,3,2,3,1,2,2,2,2,1,1,2,2,2,2,2,4,4,4,4,4,4,4,4,57.151558,"0"
"2242",1,1,3,5,1,1,1,1,1,2,1,2,3,9,6,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,270,120,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,3,4,2,4,1,1,1,1,4,2,1,1,3,2,4,1,2,1,2,2,2,2,2,1,1,1,1,4,3,4,4,4,4,4,4,57.151558,"0"
"2243",2,2,2,3,1,2,1,1,1,1,2,2,3,3,5,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,270,200,1,2,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2,2,2,1,2,1,1,2,2,2,3,2,2,2,2,2,3,3,2,2,2,2,2,2,1,2,3,2,1,2,1,2,1,2,1,2,4,4,4,4,4,4,4,4,57.151558,"0"
"2244",1,1,5,5,2,2,1,1,1,1,1,2,7,7,5,2,2,2,2,2,2,1,2,1,1,1,2,2,1,1,1,180,120,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,3,3,2,4,2,1,3,3,4,4,2,2,2,2,3,1,2,2,1,1,1,1,2,1,1,1,2,4,4,4,3,4,4,4,4,57.151558,"0"
"2245",1,1,5,3,1,2,1,1,1,2,1,2,6,9,6,1,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,270,1080,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,3,1,2,3,1,1,1,4,2,1,2,1,2,2,3,1,1,4,3,3,3,4,1,3,2,2,4,3,1,2,2,4,4,4,4,57.151558,"0"
"2246",2,1,4,4,2,2,1,1,1,1,1,2,7,7,5,2,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,270,180,2,2,3,1,2,2,3,1,2,1,2,1,1,1,1,2,1,1,1,1,2,1,2,2,1,3,2,2,4,2,2,2,1,4,3,2,2,4,2,3,2,2,1,2,1,3,2,2,2,2,2,3,4,4,3,4,4,4,4,4,300.045679,"0"
"2247",1,1,4,5,1,2,1,1,1,1,1,1,6,6,5,1,2,2,1,2,2,2,1,2,1,2,2,2,1,1,1,270,30,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,2,2,2,2,2,1,1,3,3,3,4,2,1,1,1,4,1,1,1,4,1,4,1,1,1,2,3,1,1,2,2,2,3,2,1,4,2,4,4,3,3,4,57.151558,"0"
"2248",1,1,2,4,1,2,1,1,1,2,2,2,3,3,5,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,270,400,2,2,1,1,2,2,3,1,1,1,2,1,2,3,1,1,1,1,1,1,2,1,1,2,1,3,3,2,4,2,2,1,1,4,3,2,1,4,1,4,1,1,2,1,2,2,1,2,2,1,2,3,3,3,3,4,4,3,4,4,300.045679,"0"
"2249",1,3,4,3,1,2,1,1,2,1,1,2,3,3,5,1,2,2,1,2,2,2,1,2,1,1,2,2,2,2,1,450,300,2,2,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,3,2,1,4,2,1,1,2,4,2,1,1,3,1,4,1,2,1,1,1,1,1,1,1,1,2,2,4,4,3,4,4,4,3,4,57.151558,"0"
"2250",1,1,5,4,1,1,1,1,1,1,1,2,7,6,5,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,270,60,2,2,1,1,2,2,1,2,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,3,2,1,3,3,2,3,3,4,4,1,3,4,2,4,1,3,1,2,3,3,4,3,3,3,2,3,4,4,4,3,4,3,4,4,4,4,57.151558,"0"
"2251",1,3,3,5,2,1,1,1,2,1,1,2,3,5,5,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,180,240,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,1,1,2,1,2,1,1,1,1,3,2,1,3,1,1,1,1,4,1,1,1,4,1,4,1,1,1,1,1,1,1,2,1,1,1,1,4,4,4,4,4,4,4,4,57.151558,"0"
"2252",1,1,4,5,1,1,1,1,1,1,1,2,7,7,6,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,270,70,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,3,2,4,2,1,1,4,4,3,1,1,3,1,3,1,3,1,1,2,3,2,2,3,2,1,2,4,4,3,3,4,4,4,4,57.151558,"0"
"2253",1,1,3,4,1,1,1,1,1,1,1,2,7,8,5,2,2,2,2,1,1,2,2,2,2,1,2,2,1,1,1,180,30,1,1,2,1,2,3,3,2,1,2,3,2,4,3,1,3,2,1,2,2,2,1,1,2,1,1,3,2,2,1,1,2,2,3,3,1,1,4,1,3,1,1,1,2,1,2,2,1,1,2,1,1,4,4,4,4,4,4,4,4,57.151558,"0"
"2254",1,2,4,4,2,1,1,1,1,1,1,2,3,3,4,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,225,100,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,2,2,3,2,2,1,1,3,3,1,1,3,1,4,1,1,1,2,1,2,1,1,1,1,1,1,4,4,4,4,4,4,4,4,57.151558,"0"
"2255",2,2,3,3,1,2,1,1,1,1,1,2,9,3,5,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,180,120,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,3,4,2,4,1,1,1,1,4,1,1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,4,4,4,4,4,300.045679,"0"
"2256",2,1,3,5,1,2,1,2,1,1,1,2,6,5,4,1,1,1,2,1,1,2,1,2,1,1,2,2,1,1,1,225,75,2,2,1,2,1,2,2,1,2,1,2,1,2,2,1,2,1,1,2,1,2,2,1,2,2,1,2,1,2,1,3,3,3,2,2,1,1,3,2,2,2,3,2,1,1,2,1,1,2,2,1,2,4,3,4,4,4,4,4,4,57.151558,"0"
"2257",2,2,4,4,1,1,1,1,1,1,1,1,3,3,6,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,180,120,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,2,2,2,4,2,1,1,2,2,2,1,1,3,1,1,1,1,1,1,1,1,1,3,3,3,4,4,3,3,4,57.151558,"1"
"2258",1,1,2,5,1,2,1,1,1,1,1,2,6,3,4,2,2,2,2,2,2,1,2,2,2,1,2,2,1,1,1,180,100,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,3,3,3,3,2,2,2,2,3,3,2,2,3,1,3,1,2,2,2,2,2,2,2,1,2,3,3,4,2,4,3,4,4,4,4,57.151558,"0"
"2259",1,1,5,4,1,2,1,1,1,1,2,2,6,3,5,2,2,2,1,2,2,2,2,2,2,1,1,2,1,1,1,300,200,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,4,1,1,4,3,1,1,3,4,4,2,4,2,1,3,2,3,1,3,2,2,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,57.151558,"1"
"2260",1,1,3,4,1,1,1,1,1,2,2,2,7,7,6,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,180,20,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,3,3,2,4,2,1,1,2,4,1,2,1,3,1,3,1,1,1,3,2,3,3,2,4,2,3,4,4,4,3,4,4,4,4,4,57.151558,"0"
"2261",1,1,5,5,2,1,1,1,1,1,1,2,6,3,5,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,270,180,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,3,2,1,4,4,3,2,2,2,3,2,2,2,1,2,1,3,1,1,2,1,1,1,1,1,1,1,1,1,4,4,4,4,4,3,4,4,57.151558,"0"
"2262",1,1,2,4,1,1,1,1,2,1,2,2,3,2,5,1,2,2,2,2,2,2,1,1,1,2,2,2,1,1,1,270,240,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,3,2,1,4,1,1,1,1,4,2,1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,3,4,4,57.151558,"0"
"2263",1,1,3,5,1,1,1,1,2,1,2,2,3,3,5,1,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,240,240,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,3,2,2,3,2,1,1,1,3,2,1,1,3,2,3,2,2,2,1,2,2,2,2,1,1,2,2,3,4,4,4,4,4,4,4,57.151558,"0"
"2264",2,1,3,4,1,1,1,1,1,2,1,2,5,3,4,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,270,240,2,2,1,2,2,2,2,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2,2,2,4,3,2,3,3,3,2,1,3,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,4,4,4,3,4,4,4,4,57.151558,"0"
"2265",1,3,3,4,1,2,1,1,1,1,1,2,3,3,4,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,270,120,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,4,1,2,3,3,3,3,3,4,4,2,3,2,2,2,1,3,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,57.151558,"1"
"2266",2,1,5,5,2,2,1,2,1,1,2,2,6,8,6,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,270,60,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,2,3,3,2,4,2,2,3,3,2,2,2,2,3,3,3,2,3,3,2,1,1,1,1,2,1,1,2,4,4,4,4,4,4,4,4,57.151558,"0"
"2267",1,2,4,4,1,1,1,1,1,1,1,2,6,6,6,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,270,180,2,2,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,1,2,3,4,3,2,1,3,4,2,4,2,1,2,2,3,1,2,2,2,1,1,1,1,1,1,2,2,4,4,3,3,4,4,4,4,57.151558,"0"
"2268",1,1,5,4,1,2,1,1,1,1,1,2,7,7,6,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,270,60,2,2,1,1,1,1,2,1,2,1,2,2,3,2,1,3,1,1,2,1,2,1,1,3,2,1,4,3,2,2,2,4,4,1,4,3,2,1,2,2,1,2,3,1,1,1,1,1,1,1,1,1,2,4,3,4,4,4,4,4,57.151558,"0"
"2269",2,1,4,4,1,2,1,1,1,1,1,2,6,3,5,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,225,60,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,3,2,4,2,1,2,3,4,2,1,2,2,1,3,1,2,2,2,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,4,57.151558,"0"
"2270",2,1,5,4,1,2,1,1,1,1,1,2,6,3,5,2,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,225,90,2,2,1,1,1,1,2,2,1,1,1,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,4,2,3,2,2,2,1,2,2,1,1,4,2,3,1,1,1,2,2,3,2,2,2,2,2,2,2,2,3,4,4,4,4,4,57.151558,"0"
"2271",1,1,3,4,1,2,1,1,1,2,1,2,5,5,5,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,240,90,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,1,1,2,1,3,2,1,4,3,1,1,2,4,2,2,1,3,1,4,1,1,1,2,2,1,1,1,1,1,2,1,4,3,4,4,4,4,4,4,57.151558,"0"
"2272",1,3,4,5,1,1,1,1,2,1,2,2,3,3,6,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,540,180,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,4,3,4,4,2,1,1,1,4,1,1,1,4,1,4,1,1,1,3,2,2,2,1,1,1,1,2,4,4,4,4,4,4,4,4,57.151558,"0"
"2273",2,4,2,3,1,2,1,1,1,2,1,2,9,9,5,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,200,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,2,3,3,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,57.151558,"0"
"2274",1,1,5,3,1,2,1,1,1,1,2,2,9,3,5,1,2,1,1,2,2,2,2,2,2,2,1,2,1,1,1,270,120,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,3,2,4,2,3,3,3,3,2,2,2,3,2,3,2,2,2,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,57.151558,"0"
"2275",2,3,1,3,1,2,1,1,1,2,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,180,30,2,2,2,1,2,2,2,1,2,1,2,2,2,1,2,2,1,1,1,1,1,1,1,2,3,1,3,3,3,2,2,4,3,3,3,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,57.151558,"1"
"2276",2,1,5,4,1,2,1,1,1,1,2,2,7,7,5,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,225,150,2,2,2,1,1,2,3,1,1,1,1,1,2,3,1,2,1,1,2,2,2,1,1,2,1,2,4,4,3,4,1,3,4,1,3,2,1,2,1,4,1,2,3,2,1,1,1,1,1,1,1,2,1,4,4,4,4,4,3,4,57.151558,"0"
"2277",1,2,4,5,1,2,1,1,1,2,1,2,7,3,6,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,1,270,240,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,4,2,1,1,2,4,2,1,1,3,1,4,2,2,1,2,1,1,1,1,1,1,1,2,4,4,4,4,4,4,4,4,57.151558,"0"
"2278",2,2,5,5,1,1,1,1,1,1,1,2,5,3,4,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,210,150,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,3,3,1,4,1,1,1,1,4,2,1,1,4,1,4,1,3,1,2,1,1,1,1,1,2,2,2,4,3,4,3,4,4,4,4,300.045679,"0"
"2279",1,1,3,5,1,2,1,1,1,1,1,2,7,8,5,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,270,120,2,2,1,1,1,2,1,1,1,1,1,1,3,3,1,1,1,1,2,1,2,1,1,1,1,3,3,1,3,1,1,1,1,4,1,1,1,4,1,4,1,1,1,1,1,1,1,2,1,1,1,1,4,3,3,3,4,4,4,4,57.151558,"0"
"2280",2,1,3,3,1,2,1,1,1,1,1,2,3,7,5,1,2,2,2,2,1,2,1,1,2,2,2,2,1,1,1,180,0,2,2,1,1,1,4,3,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,4,2,3,2,2,3,3,3,2,2,2,1,2,2,2,4,2,2,1,2,2,1,3,2,2,2,4,3,4,4,4,4,4,4,57.151558,"0"
"2281",1,1,3,5,1,2,1,1,1,1,1,2,3,3,4,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,240,60,2,2,1,1,1,2,2,2,1,1,1,1,1,3,1,1,1,1,2,2,2,2,1,2,1,2,4,3,2,2,2,2,4,2,4,3,2,1,2,3,2,2,3,4,1,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,57.151558,"0"
"2282",1,1,3,5,1,1,1,1,1,1,1,2,6,6,5,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,270,18,1,2,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,3,3,3,4,2,1,1,1,4,2,1,1,2,1,4,1,2,1,2,1,2,3,3,1,1,1,1,3,4,3,3,4,4,4,4,57.151558,"0"
"2283",1,3,3,4,1,2,1,1,1,1,1,2,5,5,5,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,270,100,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,3,3,3,3,1,4,3,3,3,2,3,2,2,3,1,1,1,1,1,1,1,1,1,3,4,4,4,4,4,4,4,57.151558,"1"
"2284",1,1,5,5,1,2,1,1,1,1,1,2,3,3,6,2,2,2,2,2,2,1,2,2,2,1,2,1,1,1,1,180,30,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,4,4,1,4,3,4,4,4,4,4,3,4,3,3,1,3,2,1,4,4,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,57.151558,"1"
"2285",1,2,3,4,1,2,1,1,1,1,1,2,7,3,4,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,180,0,2,2,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,2,1,1,1,2,1,3,2,1,3,1,1,1,2,4,2,1,1,4,1,4,1,2,1,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,57.151558,"0"
"2286",2,1,5,4,1,2,2,1,1,2,1,2,6,6,4,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,1,270,180,2,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,2,1,2,1,1,2,1,3,2,1,4,2,1,1,2,3,1,1,1,4,1,3,1,2,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,57.151558,"0"
