"","IDCNTRY","IDBOOK","IDSCHOOL","IDCLASS","IDSTUD","IDGRADE","ITSEX","ITADMINI","ITLANG","MSBG01","MSBG03","MSBG04","MSBG05","MSBG06A","MSBG06B","MSBG06C","MSBG06D","MSBG06E","MSBG06F","MSBG06G","MSBG06H","MSBG06I","MSBG06J","MSBG07A","MSBG07B","MSBG08A","MSBG08B","MSBG09","MSBG10A","MSBG10B","MSBG10C","MSBG10D","MSBG10E","MSBG10F","MSBG10G","MSBG10H","MSBG10I","MSBG10J","MSBG10K","MSBG10L","MSBG10M","MSBG11A","MSBG11B","MSBG11C","MSBG11D","MSBG11E","MSBG11F","MSBG11G","MSBG11H","MSBG11I","MSBG12A","MSBG12B","MSBG13A","MSBG13B","MSBM14","MSBM15","MSBM16A","MSBM16B","MSBM17A","MSBM17BA","MSBM17BB","MSBM17BC","MSBM17C","MSBM18A","MSBM18B","MSBM18C","MSBM18D","MSBM18E","MSBM18F","MSBM18G","MSBM18H","MSBM18I","MSBM18J","MSBM18K","MSBM18L","MSBM18M","MSBM18N","MSBM18O","MSBM19A","MSBM19B","MSBM19C","MSBM19D","MSBM19E","MSBM19F","MSBM19G","MSBM20A","MSBM20B","MSBM20C","MSBM20D","MSBM20E","MSBM20F","MSBM20G","MSBM20H","MSBM20I","MSBM20J","MSBM20K","MSBM20L","MSBM21A","MSBM21B","MSBM21C","MSBM21D","MSBM21E","MSBM21F","MSBM21G","MSBM21H","MSBM21I","MSBM22A","MSBM22B","MSBM22C","MSBM22D","MSBM22E","MSBM22F","MSBM22G","MSBM22H","MSBM22I","MSBM23A","MSBM23B","MSBM23C","MSBM23D","MSBM23E","MSBM23F","MSBM23G","MSBM23H","ITACCOMM1","IDPOP","IDGRADER","MSDAGE","TOTWGT","HOUWGT","SENWGT","WGTADJ1","WGTADJ2","WGTADJ3","WGTFAC1","WGTFAC2","WGTFAC3","JKZONE","JKREP","MSMMAT01","MSMMAT02","MSMMAT03","MSMMAT04","MSMMAT05","MSMALG01","MSMALG02","MSMALG03","MSMALG04","MSMALG05","MSMCAL01","MSMCAL02","MSMCAL03","MSMCAL04","MSMCAL05","MSMGEO01","MSMGEO02","MSMGEO03","MSMGEO04","MSMGEO05","MSMKNO01","MSMKNO02","MSMKNO03","MSMKNO04","MSMKNO05","MSMAPP01","MSMAPP02","MSMAPP03","MSMAPP04","MSMAPP05","MSMREA01","MSMREA02","MSMREA03","MSMREA04","MSMREA05","MSMIBM01","MSMIBM02","MSMIBM03","MSMIBM04","MSMIBM05","MSBGHER","MSDGHER","MSBGEML","MSDGEML","MSBGSLM","MSDGSLM","MSBGSVM","MSDGSVM","MSBGSSB","MSDGSSB","MSDG06S","MSDGEDUP","MSDGOCCP","VERSION"
"24",840,1,3,301,30101,12,1,1,1,1,1,5,4,1,2,1,1,1,1,1,1,NA,NA,6,6,NA,10,5,1,2,2,2,1,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,1,3,1,1,1,NA,450,180,1,840,2,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,4,1,1,4,1,1,1,1,4,1,1,1,4,1,1,4,1,1,1,1,1,1,2,1,1,1,1,2,4,4,4,4,4,4,4,4,0,3,2,17.83,102.307004,0.638385,0.108054,1.23913,1,1.1,57.736746,1,1.3,74,0,646.02509,633.77921,671.78673,644.24415,653.77852,600.44788,628.79538,610.25289,643.93383,606.04094,690.28608,682.80654,664.45918,714.06031,648.33705,598.93773,633.5332,574.88574,627.54612,604.24838,557.22098,660.37265,527.32177,663.55824,571.22653,614.33978,667.74168,603.2867,669.97832,629.20429,579.54229,656.25015,570.29076,642.88176,582.86753,4,4,4,4,4,13.29245,1,14.19398,1,16.5593,1,15.09728,1,11.66983,1,2,1,1,4
"25",840,2,3,301,30102,12,1,1,1,1,1,2,3,1,2,1,1,2,2,1,1,NA,NA,5,5,9,NA,4,2,2,2,1,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,215,60,1,1710,2,NA,NA,NA,NA,2,2,1,3,3,2,1,1,1,2,2,3,4,2,2,2,2,2,2,2,1,1,3,2,3,4,4,3,4,2,4,4,1,4,2,2,2,1,1,2,1,2,1,2,1,2,2,1,1,1,2,3,4,4,4,4,4,4,4,4,0,3,2,18.58,102.307004,0.638385,0.108054,1.23913,1,1.1,57.736746,1,1.3,74,0,465.27165,477.851,471.2406,482.87489,484.41463,475.99714,523.37566,395.15358,432.40259,433.07285,541.44743,622.82878,457.03321,503.98879,485.96044,462.39127,527.71328,465.9471,427.53021,454.01342,503.02392,466.02261,447.58298,423.72971,473.40247,516.68402,492.70828,462.81462,456.63907,495.94579,442.17939,493.22813,451.30063,422.78129,478.3045,1,2,1,2,2,8.98566,2,8.84974,2,7.21536,3,9.89879,2,9.83727,2,1,2,1,4
"26",840,3,3,301,30103,12,1,1,1,1,1,4,4,2,1,1,2,1,1,1,1,NA,NA,7,5,NA,10,5,2,2,2,1,2,2,2,2,2,1,2,2,2,3,3,3,3,1,3,3,3,2,2,1,1,NA,225,200,2,NA,2,NA,NA,NA,NA,1,1,1,2,2,2,1,1,1,2,1,1,2,1,1,2,1,1,2,2,1,1,2,1,2,4,3,2,2,1,2,2,3,3,2,1,3,1,1,3,1,1,1,2,1,1,1,1,1,2,1,2,3,3,3,4,4,4,4,4,0,3,2,18.75,102.307004,0.638385,0.108054,1.23913,1,1.1,57.736746,1,1.3,74,0,566.13752,642.99629,587.8721,588.38703,575.13836,495.68569,566.58411,525.95507,540.81881,523.10053,536.27413,610.9291,579.34523,615.11983,606.74508,523.31999,556.31203,500.20449,557.92169,482.04208,523.35565,593.83057,596.09713,576.44798,565.38046,539.70696,554.84564,577.27908,552.4796,531.64679,579.42528,576.86237,585.72241,563.78845,537.29579,3,4,3,3,3,11.62325,1,10.97836,1,9.42092,2,11.58834,1,11.09778,1,2,1,1,4
"27",840,4,3,301,30104,12,1,1,1,1,1,4,5,1,1,1,1,1,1,1,1,NA,NA,6,6,4,9,4,2,2,2,1,2,2,2,1,2,1,2,2,2,3,3,3,2,2,NA,NA,2,2,1,1,1,NA,275,120,1,720,2,NA,NA,NA,NA,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,1,4,3,2,3,2,3,3,2,4,2,1,2,2,1,2,1,2,3,1,1,1,1,1,1,1,1,2,4,3,4,4,4,4,4,4,0,3,2,18.33,102.307004,0.638385,0.108054,1.23913,1,1.1,57.736746,1,1.3,74,0,473.08531,454.1001,441.17318,514.76633,507.93736,451.712,475.22609,456.52929,481.01915,480.78792,478.02406,548.36547,479.0811,498.95196,504.23774,438.15139,468.94314,414.41249,475.30553,474.89155,538.11188,509.35322,483.8445,528.08801,439.32103,495.65477,492.97888,454.57795,523.93204,480.67238,492.36311,484.93288,468.92197,485.28748,452.35507,1,1,1,2,2,11.62325,1,10.97836,1,7.87192,3,9.28212,2,12.45741,1,2,1,1,4
"28",840,5,3,301,30105,12,2,1,1,2,1,3,4,1,2,1,1,1,1,1,1,NA,NA,7,3,NA,10,4,2,2,2,2,2,2,2,1,2,2,2,2,2,3,3,3,1,3,3,3,3,3,1,1,1,NA,510,300,2,NA,2,NA,NA,NA,NA,1,1,2,1,2,2,1,1,1,1,2,2,3,1,1,2,1,2,2,2,1,1,1,1,3,2,3,4,2,2,1,2,4,3,1,1,3,1,1,3,2,3,2,2,1,1,1,1,1,1,1,2,3,4,4,3,4,3,4,4,0,3,2,18.17,102.307004,0.638385,0.108054,1.23913,1,1.1,57.736746,1,1.3,74,0,587.32809,669.89772,686.80891,678.38643,633.39367,657.5843,621.39003,616.66466,589.49585,658.12752,737.69323,647.81577,675.23548,611.57975,694.83831,610.37593,563.32116,587.64892,518.55282,590.47753,640.38787,662.24061,697.78854,695.96419,665.21125,593.32794,636.303,673.79304,632.56967,617.05818,642.65736,671.15862,703.83645,704.20515,685.21711,3,4,4,4,4,10.73945,2,10.44289,1,10.96623,2,10.24631,2,11.66983,1,2,1,1,4
"29",840,6,3,301,30106,12,1,1,1,1,1,4,4,1,2,1,2,2,2,2,2,NA,NA,1,1,NA,8,5,2,2,2,2,2,2,2,1,2,2,2,2,2,3,2,2,2,3,3,3,3,2,2,2,1,NA,450,150,1,240,2,NA,NA,NA,NA,1,1,1,2,2,2,1,1,1,2,1,2,2,2,1,2,2,2,2,2,1,1,1,1,3,3,3,3,3,2,3,3,3,3,2,1,3,2,2,3,1,2,2,2,2,2,1,1,1,2,2,2,4,4,4,4,4,4,4,4,0,3,2,17.83,629.581567,3.928525,0.66495,1.23913,1,1.1,57.736746,1,8,74,0,522.80152,528.97942,501.01647,514.52728,492.05543,531.05979,523.26396,537.50314,525.04428,491.17031,590.49672,555.53037,606.21024,582.51301,611.89562,462.33419,438.01364,469.96969,465.15477,466.92528,434.19925,490.36433,506.91602,482.89356,543.44907,497.97522,511.4766,506.59393,535.0198,542.77501,532.30458,484.92796,486.86591,487.08563,532.25904,2,2,2,2,2,5.988,3,10.44289,1,9.42092,2,9.89879,2,9.83727,2,0,5,5,4
"30",840,1,3,301,30107,12,1,1,1,1,1,4,4,1,2,1,1,1,2,1,1,NA,NA,6,5,5,12,6,2,2,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,1,3,3,3,3,1,1,1,NA,225,105,2,NA,2,NA,NA,NA,NA,1,1,2,2,3,3,1,3,1,2,2,3,3,2,1,2,2,2,2,2,2,1,3,3,3,3,3,4,3,3,2,2,4,3,2,1,3,2,1,3,1,3,3,1,1,1,2,1,1,2,1,2,4,4,4,4,4,4,4,4,0,3,2,18.25,102.307004,0.638385,0.108054,1.23913,1,1.1,57.736746,1,1.3,74,0,433.27267,437.2035,483.33466,491.87367,463.70909,416.2633,473.4492,421.31446,515.70644,482.28903,471.74999,513.10463,444.57186,562.90592,537.83793,394.64542,467.00777,406.92722,455.18839,476.22184,420.04758,432.56125,443.07009,479.45776,449.35596,412.85199,416.32614,438.31209,461.08887,403.69596,427.71605,447.00011,442.48056,482.69436,415.86043,1,1,2,2,1,8.98566,2,8.84974,2,9.22759,2,9.5793,2,11.09778,1,1,1,4,4
"31",840,2,3,301,30108,12,2,1,1,2,1,3,3,1,2,1,1,1,2,1,1,NA,NA,6,2,NA,11,5,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,3,1,3,3,3,3,1,1,1,NA,450,200,1,600,2,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,2,1,2,2,2,1,1,1,1,3,4,1,4,1,1,1,1,4,2,1,1,3,1,1,4,1,1,2,2,1,1,1,1,1,1,1,1,3,4,4,4,4,4,4,4,0,3,2,18.08,102.307004,0.638385,0.108054,1.23913,1,1.1,57.736746,1,1.3,74,0,631.73004,590.68067,572.68389,609.5081,620.72731,574.35179,613.84283,600.18643,529.51078,571.62584,626.05156,667.9434,670.22522,571.45524,652.10596,545.85548,561.0754,586.10455,523.62348,550.75248,623.13013,630.29506,558.1727,616.28934,538.98536,602.62431,593.14772,550.39246,591.62052,539.36165,587.68365,606.668,553.21781,620.29186,555.53212,4,3,3,3,3,10.07874,2,11.67448,1,12.23465,1,12.24486,1,12.45741,1,1,1,1,4
"32",840,4,3,301,30110,12,2,1,1,2,1,3,3,1,2,1,1,1,1,1,1,NA,NA,3,7,10,9,5,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,3,3,3,2,3,2,3,1,1,1,NA,450,210,2,NA,2,NA,NA,NA,NA,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,2,3,1,1,4,1,2,1,1,3,3,1,1,4,1,1,3,1,1,1,1,1,1,1,2,1,2,1,2,3,3,3,4,4,4,4,4,0,3,2,18.83,102.307004,0.638385,0.108054,1.23913,1,1.1,57.736746,1,1.3,74,0,536.37669,521.83368,537.27342,536.71949,564.63597,528.46902,510.9466,499.16165,498.19954,456.91638,594.48136,623.04359,553.96973,564.56599,517.16806,500.99815,525.07863,489.95351,505.19358,463.4389,503.68345,449.64324,519.80616,490.60662,520.38073,537.05743,487.81165,540.31603,527.58418,547.61553,551.985,463.57387,506.09822,539.98608,578.99221,2,2,2,2,3,10.73945,2,12.82864,1,11.86658,1,13.18781,1,11.09778,1,2,1,1,4
"33",840,5,3,301,30111,12,1,1,1,1,1,5,4,1,2,1,1,2,1,1,1,NA,NA,6,6,NA,8,5,2,2,2,2,2,2,2,1,2,2,2,2,2,3,3,3,2,3,3,3,3,1,1,1,1,NA,500,120,1,210,2,NA,NA,NA,NA,1,1,1,1,3,1,1,1,1,2,1,2,3,1,1,2,2,2,2,2,1,1,3,1,3,2,3,4,1,1,1,1,4,2,1,1,3,1,1,4,1,1,1,2,1,1,1,2,1,1,1,3,4,4,3,4,4,4,4,4,0,3,2,18.67,102.307004,0.638385,0.108054,1.23913,1,1.1,57.736746,1,1.3,74,0,582.59064,580.29344,604.35885,626.39102,642.71025,564.09518,583.49411,574.67378,593.57483,598.66596,636.03184,651.30317,676.42015,654.00345,667.9521,576.27173,555.39784,567.72755,566.59385,578.81765,623.31298,677.58854,681.5125,610.83303,606.55548,617.72893,626.94794,619.61625,554.31594,598.02219,593.67327,649.25997,632.03864,573.95685,595.32904,3,3,3,4,4,10.07874,2,10.69789,1,11.53811,2,13.18781,1,10.62626,1,2,1,5,4
"34",840,3,4,401,40101,12,1,1,1,1,1,3,3,1,2,1,1,1,1,1,2,NA,NA,5,3,NA,11,4,1,1,1,1,1,2,2,2,2,2,2,2,2,3,2,3,3,2,2,2,2,2,1,1,1,NA,260,280,2,NA,2,NA,NA,NA,NA,1,1,1,2,2,1,2,1,1,1,1,2,1,1,1,2,2,1,1,2,2,1,1,1,2,3,2,3,3,1,2,3,3,3,2,1,3,2,2,3,2,1,1,2,2,1,1,1,1,1,1,1,4,3,4,4,4,4,4,4,0,3,2,18,308.945869,1.92779,0.326301,1.461538,1,1,211.384016,1,1,38,1,619.40831,616.19317,598.92529,609.62192,604.61824,652.62835,568.27421,588.14026,577.51374,605.75488,692.54861,574.11602,617.19704,593.22746,620.9001,644.93234,551.81393,582.71918,567.22706,620.16163,590.23897,657.3623,638.72294,636.80324,593.09278,557.76139,627.57509,605.65936,622.77168,588.11836,604.36257,648.07612,616.51276,605.35317,593.02796,3,3,3,3,3,10.07874,2,11.29738,1,9.82005,2,10.24631,2,11.66983,1,2,2,1,4
"35",840,4,4,401,40102,12,2,1,1,2,1,5,2,2,2,2,1,1,1,1,2,NA,NA,6,7,NA,10,5,2,2,2,1,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,216,360,2,NA,2,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,3,1,4,2,2,1,2,3,2,2,1,3,1,1,4,1,2,2,2,1,2,1,1,2,2,2,2,4,3,4,4,4,4,4,4,0,3,2,17.25,308.945869,1.92779,0.326301,1.461538,1,1,211.384016,1,1,38,1,737.25991,728.10896,780.60661,723.72177,716.6053,660.86752,637.3202,756.81767,680.35536,745.40687,692.79708,675.46495,755.29449,686.26767,759.33247,672.6464,653.146,748.25371,699.06021,761.618,681.1676,743.3656,726.23054,660.87423,778.40528,667.14835,701.22334,674.62258,634.65585,728.4106,657.28825,706.57712,679.85561,636.57955,726.97037,4,4,4,4,4,13.29245,1,12.15065,1,10.47196,2,11.07036,1,9.83727,2,2,1,1,4
"36",840,5,4,401,40103,12,1,1,1,1,1,5,4,1,2,2,1,1,1,1,2,NA,NA,9,9,NA,10,5,1,1,2,2,2,2,2,2,2,2,2,1,2,3,2,2,3,3,2,3,3,1,1,1,1,NA,260,180,2,NA,2,NA,NA,NA,NA,1,1,1,2,2,1,2,2,1,1,2,2,2,2,1,1,2,1,2,2,1,1,2,3,3,4,3,3,2,2,2,2,3,3,2,1,4,2,2,3,2,2,1,2,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,0,3,2,18.08,308.945869,1.92779,0.326301,1.461538,1,1,211.384016,1,1,38,1,537.61293,519.19589,554.94473,525.10519,528.64498,516.74268,544.30044,577.66008,505.43906,492.12576,528.27172,581.21904,589.95082,586.37566,554.06337,512.50197,509.91202,551.54429,459.6222,492.67079,519.49403,526.94701,499.54161,575.5006,516.6922,528.83229,613.31147,541.28728,566.29535,516.09095,579.01485,552.50818,538.05952,571.91466,558.53911,2,2,3,2,2,12.97013,1,10.20742,2,9.22759,2,10.24631,2,12.45741,1,2,6,1,4
"37",840,6,4,401,40104,12,1,1,1,1,1,2,3,2,1,1,1,2,1,1,1,NA,NA,3,6,2,8,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,3,3,3,3,3,3,1,1,1,1,NA,260,180,2,NA,2,NA,NA,NA,NA,1,1,1,4,3,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,1,3,2,1,4,4,2,3,4,4,4,1,4,3,1,1,1,2,2,1,3,1,3,1,1,1,1,1,2,2,2,4,4,4,4,4,4,4,4,0,3,2,17.92,308.945869,1.92779,0.326301,1.461538,1,1,211.384016,1,1,38,1,586.46735,667.37812,631.51727,653.55575,586.70727,623.33608,567.61157,611.85347,637.99911,605.84719,639.51088,611.03033,679.05132,670.48184,635.18934,612.19184,565.10463,660.45488,631.47496,637.00513,607.99196,634.56495,582.82412,663.51996,652.47789,635.82683,641.91534,608.5456,697.95035,637.29793,598.80015,589.49797,584.92726,653.86971,579.95596,3,4,4,4,3,9.51161,2,10.44289,1,6.11032,3,9.00052,2,10.21291,2,2,1,2,4
"38",840,1,4,401,40105,12,1,1,1,1,1,5,4,1,2,1,1,1,1,1,2,NA,NA,6,6,NA,11,6,1,2,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,1,3,3,3,3,1,1,2,4,260,250,2,NA,2,NA,NA,NA,NA,1,1,1,2,2,2,2,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,2,3,2,4,1,1,1,1,4,2,1,1,4,1,1,4,1,2,1,3,1,1,1,1,1,1,1,1,4,3,4,4,4,4,4,4,0,3,2,17.75,308.945869,1.92779,0.326301,1.461538,1,1,211.384016,1,1,38,1,656.47899,630.54724,651.97227,651.41562,646.3633,635.11665,594.92031,615.14949,720.75337,642.26198,674.91695,613.35952,660.37456,737.83893,732.22337,604.81309,610.87362,586.83092,698.1644,651.45378,664.05831,611.43084,619.79402,610.52852,706.62929,621.08084,629.35825,630.70633,607.82023,670.40141,633.08603,625.47746,634.14106,588.43902,666.08331,4,4,4,4,4,13.29245,1,10.69789,1,11.86658,1,13.18781,1,11.66983,1,2,1,1,4
"39",840,2,4,401,40106,12,1,1,1,1,1,4,4,2,2,1,1,1,1,1,1,NA,NA,5,7,9,5,6,1,1,1,1,1,2,2,2,2,2,2,2,1,3,2,3,2,1,3,3,2,2,1,1,1,NA,260,200,2,NA,2,NA,NA,NA,NA,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,2,3,2,2,4,1,2,1,1,4,1,1,1,4,1,2,4,2,2,2,2,1,1,1,1,2,2,2,2,4,4,4,4,4,4,4,4,0,3,2,18,308.945869,1.92779,0.326301,1.461538,1,1,211.384016,1,1,38,1,633.29779,640.40907,637.72239,646.76299,654.75876,604.68616,659.25465,642.69701,647.27314,655.97443,664.57562,745.4492,699.93896,739.7867,720.05383,630.26283,664.55619,633.57989,669.19934,636.43302,643.44561,708.99654,705.47683,640.00239,746.38649,619.21576,612.74241,687.69154,629.02181,681.57993,634.2269,657.11724,671.2931,640.28335,699.43655,4,4,4,4,4,11.62325,1,12.15065,1,12.23465,1,11.07036,1,10.21291,2,2,1,1,4
"40",840,3,4,401,40107,12,1,1,1,1,1,5,3,1,2,1,1,1,2,1,2,NA,NA,5,6,NA,10,5,2,2,2,2,2,2,1,2,2,2,2,2,2,1,3,3,3,3,2,NA,3,2,1,1,1,NA,260,320,2,NA,2,NA,NA,NA,NA,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,3,1,2,3,2,4,3,4,2,2,1,3,2,1,3,2,1,4,2,2,2,1,1,1,1,1,1,1,2,2,3,4,4,4,3,4,4,4,0,3,2,18.58,308.945869,1.92779,0.326301,1.461538,1,1,211.384016,1,1,38,1,569.40702,551.76745,557.22669,607.40947,564.39535,577.80192,628.85609,486.36906,576.34588,568.1041,640.05309,673.24264,555.50714,626.62592,588.41458,570.67956,597.09677,516.41414,558.74083,610.45881,607.43329,621.29801,557.7733,605.42995,605.57462,578.05546,566.1769,565.98733,598.38247,596.35533,583.74354,566.68021,566.08292,621.08765,608.94712,3,3,3,3,3,11.62325,1,12.15065,1,8.84686,3,10.24631,2,11.66983,1,1,1,1,4
"41",840,4,4,401,40108,12,2,1,1,2,2,5,5,2,1,2,1,1,1,1,1,NA,NA,7,7,NA,10,5,1,1,1,1,2,1,2,1,2,2,1,2,2,2,3,3,3,1,3,3,3,2,1,1,1,NA,260,150,2,NA,2,NA,NA,NA,NA,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,3,1,1,1,2,3,1,2,2,3,2,2,3,1,4,2,1,1,1,1,1,1,2,2,2,2,4,3,4,4,4,4,4,0,3,2,16.42,308.945869,1.92779,0.326301,1.461538,1,1,211.384016,1,1,38,1,726.74312,695.5842,763.94147,648.67745,679.57444,711.85849,738.93638,732.29581,671.20936,759.7796,712.36356,753.10213,694.50384,701.76569,773.82624,721.66763,814.25547,732.33082,712.56522,770.02621,749.87632,690.86218,684.06033,763.51821,718.44931,690.0394,641.88917,655.75548,732.16494,652.85636,678.31929,658.45163,650.38156,696.28458,662.43265,4,4,4,4,4,13.29245,1,12.15065,1,11.24022,2,9.00052,2,11.09778,1,2,1,1,4
"42",840,2,5,501,50101,12,2,1,1,2,1,5,5,1,2,1,1,1,1,2,1,NA,NA,6,7,7,4,5,2,2,1,1,2,2,2,2,1,2,2,2,2,NA,NA,NA,NA,1,NA,NA,2,NA,1,1,1,NA,315,200,2,NA,2,NA,NA,NA,NA,1,2,1,1,2,1,1,1,1,3,1,3,3,1,1,2,1,2,1,2,1,1,1,1,3,3,1,4,3,1,1,1,4,1,2,1,3,1,1,4,1,3,1,2,2,3,2,1,1,2,1,3,4,3,4,4,4,4,4,4,0,3,2,18.5,834.153846,5.205035,0.881014,1.461538,1,1,570.736842,1,1,36,1,583.05045,629.69973,574.42723,582.45273,592.68921,587.79929,608.15596,587.09056,610.26426,536.13737,659.19004,665.42819,619.56856,651.55237,601.75261,556.09457,609.67532,560.23522,595.97445,521.6856,630.15732,590.76285,624.25674,592.78091,566.52509,612.75736,585.81367,625.04939,553.57441,583.80929,606.48624,574.54993,597.63496,562.12227,543.50684,3,4,3,3,3,10.07874,2,10.20742,2,12.23465,1,11.07036,1,9.17103,2,1,1,3,4
"43",840,3,5,501,50102,12,1,1,1,1,1,5,3,1,2,1,1,1,1,1,1,NA,NA,6,9,9,6,5,2,2,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,1,3,3,3,3,1,1,1,NA,225,180,2,NA,2,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,2,1,3,1,2,3,3,4,2,1,1,2,4,2,1,1,4,1,1,4,1,1,1,1,2,1,1,1,1,1,1,2,4,3,4,4,4,4,4,4,0,3,2,18.5,834.153846,5.205035,0.881014,1.461538,1,1,570.736842,1,1,36,1,517.44959,542.70927,483.26869,558.37116,538.90799,473.12878,514.38751,531.4785,498.32736,539.80484,523.32737,550.68723,549.49008,523.46308,576.96359,515.16744,581.16367,551.67157,508.09174,536.40351,527.84072,553.35276,546.20851,497.2671,565.3844,507.37868,536.48233,503.772,522.69571,545.13729,525.11775,549.03869,547.84265,538.78793,556.96032,2,2,2,3,2,13.29245,1,12.15065,1,10.47196,2,15.09728,1,11.66983,1,2,1,1,4
"44",840,4,5,501,50103,12,2,1,1,2,1,5,3,1,1,2,1,2,1,1,2,NA,NA,7,7,NA,10,6,2,2,2,2,2,2,2,2,2,1,1,2,2,1,3,3,3,3,3,3,3,1,1,1,1,NA,225,225,2,NA,2,NA,NA,NA,NA,1,1,1,2,1,1,1,1,1,2,1,2,2,1,1,2,1,1,1,1,1,2,2,2,3,3,2,4,2,3,3,4,3,3,2,1,3,2,1,4,1,1,2,1,1,3,2,1,2,1,1,3,3,4,4,4,4,4,4,4,0,3,2,17.42,834.153846,5.205035,0.881014,1.461538,1,1,570.736842,1,1,36,1,523.85682,568.21705,556.14997,572.2945,565.72055,530.449,499.42681,519.64356,527.4025,506.84832,616.51643,589.80511,567.20161,577.73421,637.60493,542.22524,474.77752,474.59771,525.7826,506.15984,617.99165,590.10335,587.33722,568.02327,580.73332,568.0755,556.47042,585.84761,535.99758,516.07425,597.89984,582.2285,578.5105,583.15286,555.70585,2,3,3,3,3,13.29245,1,11.29738,1,9.22759,2,11.07036,1,9.83727,2,2,1,1,4
"45",840,5,5,501,50104,12,2,1,1,2,1,3,4,1,2,1,1,1,1,1,1,NA,NA,6,3,10,NA,4,2,2,2,2,1,2,2,2,2,2,2,2,2,3,1,2,2,3,3,3,2,2,1,1,1,NA,225,300,2,NA,2,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,1,1,2,1,2,2,1,1,4,2,1,4,1,1,1,1,4,3,1,1,4,1,1,4,1,2,1,2,1,2,1,1,2,1,1,1,4,4,4,4,4,4,4,4,0,3,2,18.75,834.153846,5.205035,0.881014,1.461538,1,1,570.736842,1,1,36,1,646.54208,643.9532,670.55978,620.96024,672.00634,622.06344,664.38775,628.1481,627.57185,632.39466,657.10455,695.40655,631.2597,646.33334,681.59258,605.63468,598.69203,589.44972,593.20598,604.79332,715.40664,706.9702,622.99466,690.58943,653.10404,633.36458,649.6562,599.70787,641.90419,607.83256,677.15869,684.73061,632.1069,664.45498,630.8448,4,4,4,3,4,10.73945,2,11.67448,1,13.16494,1,13.18781,1,11.09778,1,2,1,1,4
"46",840,6,5,501,50105,12,1,1,1,1,1,5,5,1,2,1,1,1,1,1,2,NA,NA,3,6,9,4,5,2,2,2,1,2,2,2,2,2,2,1,1,2,2,3,3,3,1,3,3,3,1,2,1,1,NA,225,150,2,NA,2,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,1,1,2,1,2,2,2,3,1,2,2,2,4,2,1,1,4,1,1,4,1,2,1,1,1,1,1,1,1,1,1,2,4,4,4,4,4,4,4,4,0,3,2,18.58,834.153846,5.205035,0.881014,1.461538,1,1,570.736842,1,1,36,1,457.66121,479.21679,454.83603,464.4369,444.09497,437.49639,481.68657,477.62484,445.75083,465.13728,481.26096,517.08078,497.84035,478.70357,498.34272,412.58105,468.61402,451.33627,439.95546,467.32926,492.63343,440.83232,435.58669,483.08966,519.85446,459.44831,428.11779,426.70428,478.15461,489.29664,481.42492,478.02854,487.14239,481.3164,515.08167,1,2,1,1,1,13.29245,1,12.15065,1,10.71137,2,13.18781,1,12.45741,1,2,1,1,4
